location,target,unit,value,type,bin_start_incl,bin_end_notincl
North Carolina,Season peak percentage,percent,0.00401282936110792,Bin,11.0,11.1
North Carolina,Season peak percentage,percent,0.000205822694288419,Bin,11.1,11.2
North Carolina,Season peak percentage,percent,0.000196182276620347,Bin,11.2,11.3
North Carolina,Season peak percentage,percent,0.00208532116273252,Bin,11.3,11.4
North Carolina,Season peak percentage,percent,0.000177444237021145,Bin,11.4,11.5
North Carolina,Season peak percentage,percent,0.00016838075831314,Bin,11.5,11.6
North Carolina,Season peak percentage,percent,0.000159540128458622,Bin,11.6,11.7
North Carolina,Season peak percentage,percent,0.000150931993082387,Bin,11.7,11.8
North Carolina,Season peak percentage,percent,0.0001425671512453,Bin,11.8,11.9
North Carolina,Season peak percentage,percent,0.000134457666518399,Bin,11.9,12.0
North Carolina,Season peak percentage,percent,0.000126610825187565,Bin,12.0,12.1
North Carolina,Season peak percentage,percent,0.000119033826346511,Bin,12.1,12.2
North Carolina,Season peak percentage,percent,0.000111735655608006,Bin,12.2,12.3
North Carolina,Season peak percentage,percent,0.000104719046335831,Bin,12.3,12.4
North Carolina,Season peak percentage,percent,9.7987422755029e-05,Bin,12.4,12.5
North Carolina,Season peak percentage,percent,9.15387165009494e-05,Bin,12.5,12.6
North Carolina,Season peak percentage,percent,8.53759237368567e-05,Bin,12.6,12.7
North Carolina,Season peak percentage,percent,7.94989327913653e-05,Bin,12.7,12.8
North Carolina,Season peak percentage,percent,7.39047799983267e-05,Bin,12.8,12.9
North Carolina,Season peak percentage,percent,6.85941348175776e-05,Bin,12.9,13.0
North Carolina,Season peak percentage,percent,0.00823187494893906,Bin,13.0,100.0
North Carolina,Season peak week,week,0.000104244913216566,Bin,40.0,41.0
North Carolina,Season peak week,week,0.000104244913216566,Bin,41.0,42.0
North Carolina,Season peak week,week,0.000104244913216566,Bin,42.0,43.0
North Carolina,Season peak week,week,0.000104244913216566,Bin,43.0,44.0
North Carolina,Season peak week,week,0.000104244913216566,Bin,44.0,45.0
North Carolina,Season peak week,week,0.000104244913216566,Bin,45.0,46.0
North Carolina,Season peak week,week,0.000104244913216566,Bin,46.0,47.0
North Carolina,Season peak week,week,0.000104244913216566,Bin,47.0,48.0
North Carolina,Season peak week,week,0.000104244913216566,Bin,48.0,49.0
North Carolina,Season peak week,week,0.000222385002364977,Bin,49.0,50.0
North Carolina,Season peak week,week,0.00169285117536159,Bin,50.0,51.0
North Carolina,Season peak week,week,0.00589987385905134,Bin,51.0,52.0
North Carolina,Season peak week,week,0.00893832203678523,Bin,52.0,53.0
North Carolina,Season peak week,week,0.00589992711441013,Bin,1.0,2.0
North Carolina,Season peak week,week,0.00169657875283078,Bin,2.0,3.0
North Carolina,Season peak week,week,0.000279937612564158,Bin,3.0,4.0
North Carolina,Season peak week,week,0.000582866923300771,Bin,4.0,5.0
North Carolina,Season peak week,week,0.00210674807329682,Bin,5.0,6.0
North Carolina,Season peak week,week,0.00410783124896593,Bin,6.0,7.0
North Carolina,Season peak week,week,0.00589985309333634,Bin,7.0,8.0
North Carolina,Season peak week,week,0.911805088069158,Bin,8.0,9.0
North Carolina,Season peak week,week,0.00400320552397273,Bin,9.0,10.0
North Carolina,Season peak week,week,0.00113228513873685,Bin,10.0,11.0
North Carolina,Season peak week,week,0.000148344871055885,Bin,11.0,12.0
North Carolina,Season peak week,week,6.95167039838231e-05,Bin,12.0,13.0
North Carolina,Season peak week,week,0.0172947524670291,Bin,13.0,14.0
North Carolina,Season peak week,week,0.00581126195833224,Bin,14.0,15.0
North Carolina,Season peak week,week,0.00963909212789785,Bin,15.0,16.0
North Carolina,Season peak week,week,0.00198343178876663,Bin,16.0,17.0
North Carolina,Season peak week,week,0.00389734687354943,Bin,17.0,18.0
North Carolina,Season peak week,week,6.95167039838231e-05,Bin,18.0,19.0
North Carolina,Season peak week,week,0.00389734687354943,Bin,19.0,20.0
North Carolina,Season peak week,week,0.00198343178876663,Bin,20.0,21.0
North Dakota,1 wk ahead,percent,1.24893705079075e-10,Bin,0.0,0.1
North Dakota,1 wk ahead,percent,0.00799999746785917,Bin,0.1,0.2
North Dakota,1 wk ahead,percent,0.00200000103682064,Bin,0.2,0.3
North Dakota,1 wk ahead,percent,0.0159999980359936,Bin,0.3,0.4
North Dakota,1 wk ahead,percent,0.00800000575282238,Bin,0.4,0.5
North Dakota,1 wk ahead,percent,0.0160000092225535,Bin,0.5,0.6
North Dakota,1 wk ahead,percent,0.0719999949203852,Bin,0.6,0.7
North Dakota,1 wk ahead,percent,0.0540000094970179,Bin,0.7,0.8
North Dakota,1 wk ahead,percent,0.0500000159055229,Bin,0.8,0.9
North Dakota,1 wk ahead,percent,0.0280000253551173,Bin,0.9,1.0
North Dakota,1 wk ahead,percent,0.0300000210332091,Bin,1.0,1.1
North Dakota,1 wk ahead,percent,0.0280000152966765,Bin,1.1,1.2
North Dakota,1 wk ahead,percent,0.0659999927252032,Bin,1.2,1.3
North Dakota,1 wk ahead,percent,0.0899999768250589,Bin,1.3,1.4
North Dakota,1 wk ahead,percent,0.0919999722245342,Bin,1.4,1.5
North Dakota,1 wk ahead,percent,0.0359999936085045,Bin,1.5,1.6
North Dakota,1 wk ahead,percent,0.0519999885598962,Bin,1.6,1.7
North Dakota,1 wk ahead,percent,0.0359999966657457,Bin,1.7,1.8
North Dakota,1 wk ahead,percent,0.0319999987698235,Bin,1.8,1.9
North Dakota,1 wk ahead,percent,0.0240000005220499,Bin,1.9,2.0
North Dakota,1 wk ahead,percent,0.0199999993261975,Bin,2.0,2.1
North Dakota,1 wk ahead,percent,0.0239999947936853,Bin,2.1,2.2
North Dakota,1 wk ahead,percent,0.0279999909970963,Bin,2.2,2.3
North Dakota,1 wk ahead,percent,0.0259999905272212,Bin,2.3,2.4
North Dakota,1 wk ahead,percent,0.0219999915468433,Bin,2.4,2.5
North Dakota,1 wk ahead,percent,7.57850568254333e-11,Bin,2.5,2.6
North Dakota,1 wk ahead,percent,0.00199999922296922,Bin,2.6,2.7
North Dakota,1 wk ahead,percent,0.00599999762140836,Bin,2.7,2.8
North Dakota,1 wk ahead,percent,0.0279999888859805,Bin,2.8,2.9
North Dakota,1 wk ahead,percent,0.00799999682449069,Bin,2.9,3.0
North Dakota,1 wk ahead,percent,0.00199999920611425,Bin,3.0,3.1
North Dakota,1 wk ahead,percent,0.00199999920610965,Bin,3.1,3.2
North Dakota,1 wk ahead,percent,0.00999999603055091,Bin,3.2,3.3
North Dakota,1 wk ahead,percent,0.0139999944428428,Bin,3.3,3.4
North Dakota,1 wk ahead,percent,0.00199999920676507,Bin,3.4,3.5
North Dakota,1 wk ahead,percent,0.0199999920653128,Bin,3.5,3.6
North Dakota,1 wk ahead,percent,2.23302645308679e-11,Bin,3.6,3.7
North Dakota,1 wk ahead,percent,0.00199999930303827,Bin,3.7,3.8
North Dakota,1 wk ahead,percent,0.00199999955161899,Bin,3.8,3.9
North Dakota,1 wk ahead,percent,1.01139835730185e-09,Bin,3.9,4.0
North Dakota,1 wk ahead,percent,0.00400000084501348,Bin,4.0,4.1
North Dakota,1 wk ahead,percent,4.80648368435951e-09,Bin,4.1,4.2
North Dakota,1 wk ahead,percent,0.00200000700812036,Bin,4.2,4.3
North Dakota,1 wk ahead,percent,0.00600000802276181,Bin,4.3,4.4
North Dakota,1 wk ahead,percent,1.14000328072954e-08,Bin,4.4,4.5
North Dakota,1 wk ahead,percent,1.02615710153812e-08,Bin,4.5,4.6
North Dakota,1 wk ahead,percent,7.58917995640949e-09,Bin,4.6,4.7
North Dakota,1 wk ahead,percent,4.61110917291816e-09,Bin,4.7,4.8
North Dakota,1 wk ahead,percent,2.30181174990009e-09,Bin,4.8,4.9
North Dakota,1 wk ahead,percent,0.00599999856208508,Bin,4.9,5.0
North Dakota,1 wk ahead,percent,3.17953212805223e-10,Bin,5.0,5.1
North Dakota,1 wk ahead,percent,1.32263326102781e-10,Bin,5.1,5.2
North Dakota,1 wk ahead,percent,1.29757804938724e-10,Bin,5.2,5.3
North Dakota,1 wk ahead,percent,1.29757804938724e-10,Bin,5.3,5.4
North Dakota,1 wk ahead,percent,1.29757804938724e-10,Bin,5.4,5.5
North Dakota,1 wk ahead,percent,1.29757804938724e-10,Bin,5.5,5.6
North Dakota,1 wk ahead,percent,1.29757804938724e-10,Bin,5.6,5.7
North Dakota,1 wk ahead,percent,1.29757804938724e-10,Bin,5.7,5.8
North Dakota,1 wk ahead,percent,1.29757804938724e-10,Bin,5.8,5.9
North Dakota,1 wk ahead,percent,1.29757804938724e-10,Bin,5.9,6.0
North Dakota,1 wk ahead,percent,1.29757804938724e-10,Bin,6.0,6.1
North Dakota,1 wk ahead,percent,0.00199999933586622,Bin,6.1,6.2
North Dakota,1 wk ahead,percent,1.29757804938724e-10,Bin,6.2,6.3
North Dakota,1 wk ahead,percent,1.29757804938724e-10,Bin,6.3,6.4
North Dakota,1 wk ahead,percent,1.29757804938724e-10,Bin,6.4,6.5
North Dakota,1 wk ahead,percent,1.29757804938724e-10,Bin,6.5,6.6
North Dakota,1 wk ahead,percent,1.29757804938724e-10,Bin,6.6,6.7
North Dakota,1 wk ahead,percent,1.29757804938724e-10,Bin,6.7,6.8
North Dakota,1 wk ahead,percent,1.29757804938724e-10,Bin,6.8,6.9
North Dakota,1 wk ahead,percent,1.29757804938724e-10,Bin,6.9,7.0
North Dakota,1 wk ahead,percent,1.29757804938724e-10,Bin,7.0,7.1
North Dakota,1 wk ahead,percent,1.29757804938724e-10,Bin,7.1,7.2
North Dakota,1 wk ahead,percent,0.00199999933586622,Bin,7.2,7.3
North Dakota,1 wk ahead,percent,1.29757804938724e-10,Bin,7.3,7.4
North Dakota,1 wk ahead,percent,0.00399999854197464,Bin,7.4,7.5
North Dakota,1 wk ahead,percent,1.29757804938724e-10,Bin,7.5,7.6
North Dakota,1 wk ahead,percent,1.29757804938724e-10,Bin,7.6,7.7
North Dakota,1 wk ahead,percent,1.29757804938724e-10,Bin,7.7,7.8
North Dakota,1 wk ahead,percent,1.29757804938724e-10,Bin,7.8,7.9
North Dakota,1 wk ahead,percent,1.29757804938724e-10,Bin,7.9,8.0
North Dakota,1 wk ahead,percent,1.29757804938725e-10,Bin,8.0,8.1
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,8.1,8.2
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,8.2,8.3
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,8.3,8.4
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,8.4,8.5
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,8.5,8.6
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,8.6,8.7
North Dakota,1 wk ahead,percent,0.00399999854197464,Bin,8.7,8.8
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,8.8,8.9
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,8.9,9.0
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,9.0,9.1
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,9.1,9.2
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,9.2,9.3
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,9.3,9.4
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,9.4,9.5
North Dakota,1 wk ahead,percent,0.00199999933586622,Bin,9.5,9.6
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,9.6,9.7
North Dakota,1 wk ahead,percent,0.00399999854197464,Bin,9.7,9.8
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,9.8,9.9
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,9.9,10.0
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,10.0,10.1
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,10.1,10.2
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,10.2,10.3
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,10.3,10.4
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,10.4,10.5
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,10.5,10.6
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,10.6,10.7
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,10.7,10.8
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,10.8,10.9
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,10.9,11.0
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,11.0,11.1
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,11.1,11.2
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,11.2,11.3
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,11.3,11.4
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,11.4,11.5
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,11.5,11.6
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,11.6,11.7
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,11.7,11.8
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,11.8,11.9
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,11.9,12.0
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,12.0,12.1
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,12.1,12.2
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,12.2,12.3
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,12.3,12.4
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,12.4,12.5
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,12.5,12.6
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,12.6,12.7
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,12.7,12.8
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,12.8,12.9
North Dakota,1 wk ahead,percent,1.29757804938726e-10,Bin,12.9,13.0
North Dakota,1 wk ahead,percent,0.00599999774808306,Bin,13.0,100.0
North Dakota,2 wk ahead,percent,4.86839264457719e-09,Bin,0.0,0.1
North Dakota,2 wk ahead,percent,0.00400000953242888,Bin,0.1,0.2
North Dakota,2 wk ahead,percent,0.0240000033808204,Bin,0.2,0.3
North Dakota,2 wk ahead,percent,0.0140000089638032,Bin,0.3,0.4
North Dakota,2 wk ahead,percent,0.0419999991765839,Bin,0.4,0.5
North Dakota,2 wk ahead,percent,0.0659999906010963,Bin,0.5,0.6
North Dakota,2 wk ahead,percent,0.0699999895342184,Bin,0.6,0.7
North Dakota,2 wk ahead,percent,0.0719999888189663,Bin,0.7,0.8
North Dakota,2 wk ahead,percent,0.0579999940416403,Bin,0.8,0.9
North Dakota,2 wk ahead,percent,0.0639999909749064,Bin,0.9,1.0
North Dakota,2 wk ahead,percent,0.0719999868476053,Bin,1.0,1.1
North Dakota,2 wk ahead,percent,0.0559999920724384,Bin,1.1,1.2
North Dakota,2 wk ahead,percent,0.0419999964173768,Bin,1.2,1.3
North Dakota,2 wk ahead,percent,0.0339999983720999,Bin,1.3,1.4
North Dakota,2 wk ahead,percent,0.0459999924421862,Bin,1.4,1.5
North Dakota,2 wk ahead,percent,0.0279999985232298,Bin,1.5,1.6
North Dakota,2 wk ahead,percent,0.0339999952151942,Bin,1.6,1.7
North Dakota,2 wk ahead,percent,0.0239999984188289,Bin,1.7,1.8
North Dakota,2 wk ahead,percent,0.0219999986178823,Bin,1.8,1.9
North Dakota,2 wk ahead,percent,0.0199999989845467,Bin,1.9,2.0
North Dakota,2 wk ahead,percent,0.0219999979126019,Bin,2.0,2.1
North Dakota,2 wk ahead,percent,0.0160000001317558,Bin,2.1,2.2
North Dakota,2 wk ahead,percent,0.0199999984510441,Bin,2.2,2.3
North Dakota,2 wk ahead,percent,0.00600000393259336,Bin,2.3,2.4
North Dakota,2 wk ahead,percent,0.0140000006479778,Bin,2.4,2.5
North Dakota,2 wk ahead,percent,0.00600000364096393,Bin,2.5,2.6
North Dakota,2 wk ahead,percent,0.0140000001869318,Bin,2.6,2.7
North Dakota,2 wk ahead,percent,0.0120000006061837,Bin,2.7,2.8
North Dakota,2 wk ahead,percent,0.00800000174513558,Bin,2.8,2.9
North Dakota,2 wk ahead,percent,0.01199999967457,Bin,2.9,3.0
North Dakota,2 wk ahead,percent,0.0080000007970181,Bin,3.0,3.1
North Dakota,2 wk ahead,percent,0.00600000119684572,Bin,3.1,3.2
North Dakota,2 wk ahead,percent,0.0040000017153091,Bin,3.2,3.3
North Dakota,2 wk ahead,percent,0.00600000079795981,Bin,3.3,3.4
North Dakota,2 wk ahead,percent,3.22198523421085e-09,Bin,3.4,3.5
North Dakota,2 wk ahead,percent,0.00200000262818381,Bin,3.5,3.6
North Dakota,2 wk ahead,percent,0.00400000216254466,Bin,3.6,3.7
North Dakota,2 wk ahead,percent,0.0080000009835692,Bin,3.7,3.8
North Dakota,2 wk ahead,percent,0.00200000379505277,Bin,3.8,3.9
North Dakota,2 wk ahead,percent,0.00200000418218806,Bin,3.9,4.0
North Dakota,2 wk ahead,percent,0.00200000446777192,Bin,4.0,4.1
North Dakota,2 wk ahead,percent,5.39967057310456e-09,Bin,4.1,4.2
North Dakota,2 wk ahead,percent,5.36339446927789e-09,Bin,4.2,4.3
North Dakota,2 wk ahead,percent,5.14829797324661e-09,Bin,4.3,4.4
North Dakota,2 wk ahead,percent,0.00200000397770047,Bin,4.4,4.5
North Dakota,2 wk ahead,percent,0.00200000347418912,Bin,4.5,4.6
North Dakota,2 wk ahead,percent,0.00400000209562863,Bin,4.6,4.7
North Dakota,2 wk ahead,percent,3.06657816700549e-09,Bin,4.7,4.8
North Dakota,2 wk ahead,percent,2.46267787433485e-09,Bin,4.8,4.9
North Dakota,2 wk ahead,percent,1.90763306008138e-09,Bin,4.9,5.0
North Dakota,2 wk ahead,percent,1.42528236374584e-09,Bin,5.0,5.1
North Dakota,2 wk ahead,percent,1.02711546341598e-09,Bin,5.1,5.2
North Dakota,2 wk ahead,percent,7.1390767156891e-10,Bin,5.2,5.3
North Dakota,2 wk ahead,percent,0.00399999889082074,Bin,5.3,5.4
North Dakota,2 wk ahead,percent,3.09467187967401e-10,Bin,5.4,5.5
North Dakota,2 wk ahead,percent,1.93008788158565e-10,Bin,5.5,5.6
North Dakota,2 wk ahead,percent,1.16102823271371e-10,Bin,5.6,5.7
North Dakota,2 wk ahead,percent,6.91258949434546e-11,Bin,5.7,5.8
North Dakota,2 wk ahead,percent,0.00199999926651629,Bin,5.8,5.9
North Dakota,2 wk ahead,percent,6.04078706403323e-11,Bin,5.9,6.0
North Dakota,2 wk ahead,percent,6.04078706403323e-11,Bin,6.0,6.1
North Dakota,2 wk ahead,percent,6.04078706403323e-11,Bin,6.1,6.2
North Dakota,2 wk ahead,percent,0.00199999926651629,Bin,6.2,6.3
North Dakota,2 wk ahead,percent,0.00199999926651629,Bin,6.3,6.4
North Dakota,2 wk ahead,percent,6.04078706403323e-11,Bin,6.4,6.5
North Dakota,2 wk ahead,percent,6.04078706403323e-11,Bin,6.5,6.6
North Dakota,2 wk ahead,percent,6.04078706403323e-11,Bin,6.6,6.7
North Dakota,2 wk ahead,percent,6.04078706403323e-11,Bin,6.7,6.8
North Dakota,2 wk ahead,percent,6.04078706403323e-11,Bin,6.8,6.9
North Dakota,2 wk ahead,percent,6.04078706403323e-11,Bin,6.9,7.0
North Dakota,2 wk ahead,percent,6.04078706403323e-11,Bin,7.0,7.1
North Dakota,2 wk ahead,percent,0.00199999926651629,Bin,7.1,7.2
North Dakota,2 wk ahead,percent,6.04078706403323e-11,Bin,7.2,7.3
North Dakota,2 wk ahead,percent,6.04078706403323e-11,Bin,7.3,7.4
North Dakota,2 wk ahead,percent,6.04078706403323e-11,Bin,7.4,7.5
North Dakota,2 wk ahead,percent,6.04078706403323e-11,Bin,7.5,7.6
North Dakota,2 wk ahead,percent,0.00199999926651629,Bin,7.6,7.7
North Dakota,2 wk ahead,percent,6.04078706403323e-11,Bin,7.7,7.8
North Dakota,2 wk ahead,percent,6.04078706403323e-11,Bin,7.8,7.9
North Dakota,2 wk ahead,percent,0.00199999926651629,Bin,7.9,8.0
North Dakota,2 wk ahead,percent,6.04078706403329e-11,Bin,8.0,8.1
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,8.1,8.2
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,8.2,8.3
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,8.3,8.4
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,8.4,8.5
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,8.5,8.6
North Dakota,2 wk ahead,percent,0.00199999926651629,Bin,8.6,8.7
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,8.7,8.8
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,8.8,8.9
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,8.9,9.0
North Dakota,2 wk ahead,percent,0.00399999847262471,Bin,9.0,9.1
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,9.1,9.2
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,9.2,9.3
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,9.3,9.4
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,9.4,9.5
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,9.5,9.6
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,9.6,9.7
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,9.7,9.8
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,9.8,9.9
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,9.9,10.0
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,10.0,10.1
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,10.1,10.2
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,10.2,10.3
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,10.3,10.4
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,10.4,10.5
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,10.5,10.6
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,10.6,10.7
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,10.7,10.8
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,10.8,10.9
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,10.9,11.0
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,11.0,11.1
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,11.1,11.2
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,11.2,11.3
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,11.3,11.4
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,11.4,11.5
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,11.5,11.6
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,11.6,11.7
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,11.7,11.8
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,11.8,11.9
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,11.9,12.0
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,12.0,12.1
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,12.1,12.2
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,12.2,12.3
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,12.3,12.4
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,12.4,12.5
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,12.5,12.6
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,12.6,12.7
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,12.7,12.8
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,12.8,12.9
North Dakota,2 wk ahead,percent,6.04078706403334e-11,Bin,12.9,13.0
North Dakota,2 wk ahead,percent,0.00399999847262471,Bin,13.0,100.0
North Dakota,3 wk ahead,percent,0.00200000225931858,Bin,0.0,0.1
North Dakota,3 wk ahead,percent,0.0100000042068415,Bin,0.1,0.2
North Dakota,3 wk ahead,percent,0.0399999954676552,Bin,0.2,0.3
North Dakota,3 wk ahead,percent,0.0639999893631304,Bin,0.3,0.4
North Dakota,3 wk ahead,percent,0.0579999950517911,Bin,0.4,0.5
North Dakota,3 wk ahead,percent,0.0619999962586273,Bin,0.5,0.6
North Dakota,3 wk ahead,percent,0.0699999950459982,Bin,0.6,0.7
North Dakota,3 wk ahead,percent,0.067999996815776,Bin,0.7,0.8
North Dakota,3 wk ahead,percent,0.0719999952570896,Bin,0.8,0.9
North Dakota,3 wk ahead,percent,0.0460000048580997,Bin,0.9,1.0
North Dakota,3 wk ahead,percent,0.0599999980996959,Bin,1.0,1.1
North Dakota,3 wk ahead,percent,0.0400000045958388,Bin,1.1,1.2
North Dakota,3 wk ahead,percent,0.0519999982944207,Bin,1.2,1.3
North Dakota,3 wk ahead,percent,0.0300000054330711,Bin,1.3,1.4
North Dakota,3 wk ahead,percent,0.0340000021607954,Bin,1.4,1.5
North Dakota,3 wk ahead,percent,0.030000001923738,Bin,1.5,1.6
North Dakota,3 wk ahead,percent,0.0220000031210935,Bin,1.6,1.7
North Dakota,3 wk ahead,percent,0.0279999986578428,Bin,1.7,1.8
North Dakota,3 wk ahead,percent,0.00600000531270979,Bin,1.8,1.9
North Dakota,3 wk ahead,percent,0.0179999986073791,Bin,1.9,2.0
North Dakota,3 wk ahead,percent,0.0159999977137549,Bin,2.0,2.1
North Dakota,3 wk ahead,percent,0.015999996354561,Bin,2.1,2.2
North Dakota,3 wk ahead,percent,0.0119999969298222,Bin,2.2,2.3
North Dakota,3 wk ahead,percent,0.0159999946465955,Bin,2.3,2.4
North Dakota,3 wk ahead,percent,0.00199999976843056,Bin,2.4,2.5
North Dakota,3 wk ahead,percent,0.0159999939744858,Bin,2.5,2.6
North Dakota,3 wk ahead,percent,0.0099999962711381,Bin,2.6,2.7
North Dakota,3 wk ahead,percent,0.00599999790392496,Bin,2.7,2.8
North Dakota,3 wk ahead,percent,0.00599999808528321,Bin,2.8,2.9
North Dakota,3 wk ahead,percent,0.00599999843214998,Bin,2.9,3.0
North Dakota,3 wk ahead,percent,0.0139999958067692,Bin,3.0,3.1
North Dakota,3 wk ahead,percent,2.14233036529174e-09,Bin,3.1,3.2
North Dakota,3 wk ahead,percent,0.00400000154768988,Bin,3.2,3.3
North Dakota,3 wk ahead,percent,0.00400000268293067,Bin,3.3,3.4
North Dakota,3 wk ahead,percent,5.41228547542264e-09,Bin,3.4,3.5
North Dakota,3 wk ahead,percent,0.00200000558741852,Bin,3.5,3.6
North Dakota,3 wk ahead,percent,0.00400000541215714,Bin,3.6,3.7
North Dakota,3 wk ahead,percent,0.0040000055558768,Bin,3.7,3.8
North Dakota,3 wk ahead,percent,0.00600000440097018,Bin,3.8,3.9
North Dakota,3 wk ahead,percent,0.00400000440350817,Bin,3.9,4.0
North Dakota,3 wk ahead,percent,0.00600000254205466,Bin,4.0,4.1
North Dakota,3 wk ahead,percent,0.00200000297064079,Bin,4.1,4.2
North Dakota,3 wk ahead,percent,0.00200000188392317,Bin,4.2,4.3
North Dakota,3 wk ahead,percent,1.77207910596986e-09,Bin,4.3,4.4
North Dakota,3 wk ahead,percent,0.00399999950327196,Bin,4.4,4.5
