component_model_id,season,Model Week,location,target,weight
Historical Average,2012/2013,53,HHS Region 3,2 wk ahead,0.999991592821419
Subtype Historical Average,2012/2013,53,HHS Region 3,2 wk ahead,8.40717858060362e-06
Historical Average,2013/2014,53,HHS Region 3,2 wk ahead,0.999983517691769
Subtype Historical Average,2013/2014,53,HHS Region 3,2 wk ahead,1.64823082306236e-05
Historical Average,2014/2015,53,HHS Region 3,2 wk ahead,0.999964723051069
Subtype Historical Average,2014/2015,53,HHS Region 3,2 wk ahead,3.52769489315231e-05
Historical Average,2015/2016,53,HHS Region 3,2 wk ahead,0.999977727721091
Subtype Historical Average,2015/2016,53,HHS Region 3,2 wk ahead,2.2272278909464e-05
Historical Average,2016/2017,53,HHS Region 3,2 wk ahead,0.999972941723281
Subtype Historical Average,2016/2017,53,HHS Region 3,2 wk ahead,2.70582767190443e-05
Historical Average,2017/2018,53,HHS Region 3,2 wk ahead,0.885936490742513
Subtype Historical Average,2017/2018,53,HHS Region 3,2 wk ahead,0.114063509257487
Historical Average,2010/2011,54,HHS Region 3,2 wk ahead,0.99999638953046
Subtype Historical Average,2010/2011,54,HHS Region 3,2 wk ahead,3.6104695400067e-06
Historical Average,2011/2012,54,HHS Region 3,2 wk ahead,0.999932887279589
Subtype Historical Average,2011/2012,54,HHS Region 3,2 wk ahead,6.71127204110122e-05
Historical Average,2012/2013,54,HHS Region 3,2 wk ahead,0.999996243037953
Subtype Historical Average,2012/2013,54,HHS Region 3,2 wk ahead,3.75696204716836e-06
Historical Average,2013/2014,54,HHS Region 3,2 wk ahead,0.999997667766935
Subtype Historical Average,2013/2014,54,HHS Region 3,2 wk ahead,2.3322330650906e-06
Historical Average,2014/2015,54,HHS Region 3,2 wk ahead,0.999998424549119
Subtype Historical Average,2014/2015,54,HHS Region 3,2 wk ahead,1.57545088133518e-06
Historical Average,2015/2016,54,HHS Region 3,2 wk ahead,0.999997010142077
Subtype Historical Average,2015/2016,54,HHS Region 3,2 wk ahead,2.98985792311729e-06
Historical Average,2016/2017,54,HHS Region 3,2 wk ahead,0.999995884232187
Subtype Historical Average,2016/2017,54,HHS Region 3,2 wk ahead,4.11576781342773e-06
Historical Average,2017/2018,54,HHS Region 3,2 wk ahead,0.470829731220173
Subtype Historical Average,2017/2018,54,HHS Region 3,2 wk ahead,0.529170268779827
Historical Average,2010/2011,55,HHS Region 3,2 wk ahead,0.75329521549782
Subtype Historical Average,2010/2011,55,HHS Region 3,2 wk ahead,0.246704784502181
Historical Average,2011/2012,55,HHS Region 3,2 wk ahead,0.499923571886749
Subtype Historical Average,2011/2012,55,HHS Region 3,2 wk ahead,0.500076428113251
Historical Average,2012/2013,55,HHS Region 3,2 wk ahead,0.372845566372135
Subtype Historical Average,2012/2013,55,HHS Region 3,2 wk ahead,0.627154433627865
Historical Average,2013/2014,55,HHS Region 3,2 wk ahead,0.999838636565822
Subtype Historical Average,2013/2014,55,HHS Region 3,2 wk ahead,0.000161363434178403
Historical Average,2014/2015,55,HHS Region 3,2 wk ahead,0.999981279796979
Subtype Historical Average,2014/2015,55,HHS Region 3,2 wk ahead,1.87202030214734e-05
Historical Average,2015/2016,55,HHS Region 3,2 wk ahead,0.692606077040708
Subtype Historical Average,2015/2016,55,HHS Region 3,2 wk ahead,0.307393922959292
Historical Average,2016/2017,55,HHS Region 3,2 wk ahead,0.552920112110717
Subtype Historical Average,2016/2017,55,HHS Region 3,2 wk ahead,0.447079887889283
Historical Average,2017/2018,55,HHS Region 3,2 wk ahead,6.30047043410886e-06
Subtype Historical Average,2017/2018,55,HHS Region 3,2 wk ahead,0.999993699529566
Historical Average,2010/2011,56,HHS Region 3,2 wk ahead,0.999995326394599
Subtype Historical Average,2010/2011,56,HHS Region 3,2 wk ahead,4.67360540066249e-06
Historical Average,2011/2012,56,HHS Region 3,2 wk ahead,0.999995311481142
Subtype Historical Average,2011/2012,56,HHS Region 3,2 wk ahead,4.68851885786969e-06
Historical Average,2012/2013,56,HHS Region 3,2 wk ahead,0.999991582513207
Subtype Historical Average,2012/2013,56,HHS Region 3,2 wk ahead,8.41748679322698e-06
Historical Average,2013/2014,56,HHS Region 3,2 wk ahead,0.999998869136649
Subtype Historical Average,2013/2014,56,HHS Region 3,2 wk ahead,1.13086335131936e-06
Historical Average,2014/2015,56,HHS Region 3,2 wk ahead,0.999993072052047
Subtype Historical Average,2014/2015,56,HHS Region 3,2 wk ahead,6.92794795343905e-06
Historical Average,2015/2016,56,HHS Region 3,2 wk ahead,0.999995920687446
Subtype Historical Average,2015/2016,56,HHS Region 3,2 wk ahead,4.07931255356561e-06
Historical Average,2016/2017,56,HHS Region 3,2 wk ahead,0.999994926891464
Subtype Historical Average,2016/2017,56,HHS Region 3,2 wk ahead,5.07310853570361e-06
Historical Average,2017/2018,56,HHS Region 3,2 wk ahead,0.000933679889840297
Subtype Historical Average,2017/2018,56,HHS Region 3,2 wk ahead,0.99906632011016
Historical Average,2010/2011,57,HHS Region 3,2 wk ahead,0.999994987720782
Subtype Historical Average,2010/2011,57,HHS Region 3,2 wk ahead,5.01227921807725e-06
Historical Average,2011/2012,57,HHS Region 3,2 wk ahead,0.999997591394034
Subtype Historical Average,2011/2012,57,HHS Region 3,2 wk ahead,2.40860596587473e-06
Historical Average,2012/2013,57,HHS Region 3,2 wk ahead,0.999994617691242
Subtype Historical Average,2012/2013,57,HHS Region 3,2 wk ahead,5.38230875817269e-06
Historical Average,2013/2014,57,HHS Region 3,2 wk ahead,0.999995614998176
Subtype Historical Average,2013/2014,57,HHS Region 3,2 wk ahead,4.3850018239973e-06
Historical Average,2014/2015,57,HHS Region 3,2 wk ahead,0.999997100649583
Subtype Historical Average,2014/2015,57,HHS Region 3,2 wk ahead,2.89935041696267e-06
Historical Average,2015/2016,57,HHS Region 3,2 wk ahead,0.999994287447694
Subtype Historical Average,2015/2016,57,HHS Region 3,2 wk ahead,5.71255230618218e-06
Historical Average,2016/2017,57,HHS Region 3,2 wk ahead,0.999995448339816
Subtype Historical Average,2016/2017,57,HHS Region 3,2 wk ahead,4.55166018441162e-06
Historical Average,2017/2018,57,HHS Region 3,2 wk ahead,7.77698889717205e-06
Subtype Historical Average,2017/2018,57,HHS Region 3,2 wk ahead,0.999992223011103
Historical Average,2010/2011,58,HHS Region 3,2 wk ahead,1.43303351214087e-05
Subtype Historical Average,2010/2011,58,HHS Region 3,2 wk ahead,0.999985669664879
Historical Average,2011/2012,58,HHS Region 3,2 wk ahead,4.06135224815978e-05
Subtype Historical Average,2011/2012,58,HHS Region 3,2 wk ahead,0.999959386477518
Historical Average,2012/2013,58,HHS Region 3,2 wk ahead,1.97766281398165e-05
Subtype Historical Average,2012/2013,58,HHS Region 3,2 wk ahead,0.99998022337186
Historical Average,2013/2014,58,HHS Region 3,2 wk ahead,1.71192548739187e-05
Subtype Historical Average,2013/2014,58,HHS Region 3,2 wk ahead,0.999982880745126
Historical Average,2014/2015,58,HHS Region 3,2 wk ahead,0.000172318396084666
Subtype Historical Average,2014/2015,58,HHS Region 3,2 wk ahead,0.999827681603915
Historical Average,2015/2016,58,HHS Region 3,2 wk ahead,1.01913078301265e-05
Subtype Historical Average,2015/2016,58,HHS Region 3,2 wk ahead,0.99998980869217
Historical Average,2016/2017,58,HHS Region 3,2 wk ahead,1.35899139798129e-05
Subtype Historical Average,2016/2017,58,HHS Region 3,2 wk ahead,0.99998641008602
Historical Average,2017/2018,58,HHS Region 3,2 wk ahead,4.53829922751819e-06
Subtype Historical Average,2017/2018,58,HHS Region 3,2 wk ahead,0.999995461700772
Historical Average,2010/2011,59,HHS Region 3,2 wk ahead,3.78986665579428e-05
Subtype Historical Average,2010/2011,59,HHS Region 3,2 wk ahead,0.999962101333442
Historical Average,2011/2012,59,HHS Region 3,2 wk ahead,2.27272316229058e-05
Subtype Historical Average,2011/2012,59,HHS Region 3,2 wk ahead,0.999977272768377
Historical Average,2012/2013,59,HHS Region 3,2 wk ahead,1.20620266064632e-05
Subtype Historical Average,2012/2013,59,HHS Region 3,2 wk ahead,0.999987937973394
Historical Average,2013/2014,59,HHS Region 3,2 wk ahead,0.990756703878916
Subtype Historical Average,2013/2014,59,HHS Region 3,2 wk ahead,0.00924329612108356
Historical Average,2014/2015,59,HHS Region 3,2 wk ahead,0.000684880779998492
Subtype Historical Average,2014/2015,59,HHS Region 3,2 wk ahead,0.999315119220001
Historical Average,2015/2016,59,HHS Region 3,2 wk ahead,3.80626604658167e-05
Subtype Historical Average,2015/2016,59,HHS Region 3,2 wk ahead,0.999961937339534
Historical Average,2016/2017,59,HHS Region 3,2 wk ahead,4.41850444762012e-05
Subtype Historical Average,2016/2017,59,HHS Region 3,2 wk ahead,0.999955814955524
Historical Average,2017/2018,59,HHS Region 3,2 wk ahead,1.47067756388339e-05
Subtype Historical Average,2017/2018,59,HHS Region 3,2 wk ahead,0.999985293224361
Historical Average,2010/2011,60,HHS Region 3,2 wk ahead,0.000261808118355606
Subtype Historical Average,2010/2011,60,HHS Region 3,2 wk ahead,0.999738191881644
Historical Average,2011/2012,60,HHS Region 3,2 wk ahead,5.28713933608404e-05
Subtype Historical Average,2011/2012,60,HHS Region 3,2 wk ahead,0.999947128606639
Historical Average,2012/2013,60,HHS Region 3,2 wk ahead,5.26220207956944e-05
Subtype Historical Average,2012/2013,60,HHS Region 3,2 wk ahead,0.999947377979204
Historical Average,2013/2014,60,HHS Region 3,2 wk ahead,0.999969899512463
Subtype Historical Average,2013/2014,60,HHS Region 3,2 wk ahead,3.0100487537011e-05
Historical Average,2014/2015,60,HHS Region 3,2 wk ahead,0.000146864401811078
Subtype Historical Average,2014/2015,60,HHS Region 3,2 wk ahead,0.999853135598189
Historical Average,2015/2016,60,HHS Region 3,2 wk ahead,7.83560741114482e-05
Subtype Historical Average,2015/2016,60,HHS Region 3,2 wk ahead,0.999921643925889
Historical Average,2016/2017,60,HHS Region 3,2 wk ahead,0.000162431610002604
Subtype Historical Average,2016/2017,60,HHS Region 3,2 wk ahead,0.999837568389997
Historical Average,2017/2018,60,HHS Region 3,2 wk ahead,4.92031546458749e-05
Subtype Historical Average,2017/2018,60,HHS Region 3,2 wk ahead,0.999950796845354
Historical Average,2010/2011,61,HHS Region 3,2 wk ahead,0.000187952615311008
Subtype Historical Average,2010/2011,61,HHS Region 3,2 wk ahead,0.999812047384689
Historical Average,2011/2012,61,HHS Region 3,2 wk ahead,2.84240046196039e-05
Subtype Historical Average,2011/2012,61,HHS Region 3,2 wk ahead,0.99997157599538
Historical Average,2012/2013,61,HHS Region 3,2 wk ahead,7.53349898438946e-06
Subtype Historical Average,2012/2013,61,HHS Region 3,2 wk ahead,0.999992466501016
Historical Average,2013/2014,61,HHS Region 3,2 wk ahead,0.999925090351847
Subtype Historical Average,2013/2014,61,HHS Region 3,2 wk ahead,7.49096481528282e-05
Historical Average,2014/2015,61,HHS Region 3,2 wk ahead,0.000393472466460759
Subtype Historical Average,2014/2015,61,HHS Region 3,2 wk ahead,0.999606527533539
Historical Average,2015/2016,61,HHS Region 3,2 wk ahead,0.000241279422071551
Subtype Historical Average,2015/2016,61,HHS Region 3,2 wk ahead,0.999758720577928
Historical Average,2016/2017,61,HHS Region 3,2 wk ahead,0.000259480323356318
Subtype Historical Average,2016/2017,61,HHS Region 3,2 wk ahead,0.999740519676644
Historical Average,2017/2018,61,HHS Region 3,2 wk ahead,6.07375686017642e-05
Subtype Historical Average,2017/2018,61,HHS Region 3,2 wk ahead,0.999939262431398
Historical Average,2010/2011,62,HHS Region 3,2 wk ahead,0.473461430503855
Subtype Historical Average,2010/2011,62,HHS Region 3,2 wk ahead,0.526538569496145
Historical Average,2011/2012,62,HHS Region 3,2 wk ahead,8.95744662346199e-05
Subtype Historical Average,2011/2012,62,HHS Region 3,2 wk ahead,0.999910425533765
Historical Average,2012/2013,62,HHS Region 3,2 wk ahead,0.000133894278388871
Subtype Historical Average,2012/2013,62,HHS Region 3,2 wk ahead,0.999866105721611
Historical Average,2013/2014,62,HHS Region 3,2 wk ahead,0.999985227895773
Subtype Historical Average,2013/2014,62,HHS Region 3,2 wk ahead,1.47721042265917e-05
Historical Average,2014/2015,62,HHS Region 3,2 wk ahead,0.182949032966563
Subtype Historical Average,2014/2015,62,HHS Region 3,2 wk ahead,0.817050967033437
Historical Average,2015/2016,62,HHS Region 3,2 wk ahead,0.00304749218655246
Subtype Historical Average,2015/2016,62,HHS Region 3,2 wk ahead,0.996952507813448
Historical Average,2016/2017,62,HHS Region 3,2 wk ahead,0.387356590301575
Subtype Historical Average,2016/2017,62,HHS Region 3,2 wk ahead,0.612643409698425
Historical Average,2017/2018,62,HHS Region 3,2 wk ahead,0.000310812753008233
Subtype Historical Average,2017/2018,62,HHS Region 3,2 wk ahead,0.999689187246992
Historical Average,2010/2011,63,HHS Region 3,2 wk ahead,1.50999990506996e-05
Subtype Historical Average,2010/2011,63,HHS Region 3,2 wk ahead,0.999984900000949
Historical Average,2011/2012,63,HHS Region 3,2 wk ahead,1.99328733422806e-05
Subtype Historical Average,2011/2012,63,HHS Region 3,2 wk ahead,0.999980067126658
Historical Average,2012/2013,63,HHS Region 3,2 wk ahead,6.40055313950505e-06
Subtype Historical Average,2012/2013,63,HHS Region 3,2 wk ahead,0.999993599446861
Historical Average,2013/2014,63,HHS Region 3,2 wk ahead,0.00047010551442771
Subtype Historical Average,2013/2014,63,HHS Region 3,2 wk ahead,0.999529894485572
Historical Average,2014/2015,63,HHS Region 3,2 wk ahead,3.3700021470925e-05
Subtype Historical Average,2014/2015,63,HHS Region 3,2 wk ahead,0.999966299978529
Historical Average,2015/2016,63,HHS Region 3,2 wk ahead,2.37547982283164e-05
Subtype Historical Average,2015/2016,63,HHS Region 3,2 wk ahead,0.999976245201772
Historical Average,2016/2017,63,HHS Region 3,2 wk ahead,3.03529212617032e-05
Subtype Historical Average,2016/2017,63,HHS Region 3,2 wk ahead,0.999969647078738
Historical Average,2017/2018,63,HHS Region 3,2 wk ahead,1.34967449856645e-05
Subtype Historical Average,2017/2018,63,HHS Region 3,2 wk ahead,0.999986503255014
Historical Average,2010/2011,64,HHS Region 3,2 wk ahead,0.000367811496128197
Subtype Historical Average,2010/2011,64,HHS Region 3,2 wk ahead,0.999632188503872
Historical Average,2011/2012,64,HHS Region 3,2 wk ahead,4.56931972305064e-05
Subtype Historical Average,2011/2012,64,HHS Region 3,2 wk ahead,0.99995430680277
Historical Average,2012/2013,64,HHS Region 3,2 wk ahead,0.000191554491595542
Subtype Historical Average,2012/2013,64,HHS Region 3,2 wk ahead,0.999808445508405
Historical Average,2013/2014,64,HHS Region 3,2 wk ahead,0.979731844980361
Subtype Historical Average,2013/2014,64,HHS Region 3,2 wk ahead,0.0202681550196392
Historical Average,2014/2015,64,HHS Region 3,2 wk ahead,0.282637001243656
Subtype Historical Average,2014/2015,64,HHS Region 3,2 wk ahead,0.717362998756343
Historical Average,2015/2016,64,HHS Region 3,2 wk ahead,0.000405207942667015
Subtype Historical Average,2015/2016,64,HHS Region 3,2 wk ahead,0.999594792057333
Historical Average,2016/2017,64,HHS Region 3,2 wk ahead,0.000580371257718674
Subtype Historical Average,2016/2017,64,HHS Region 3,2 wk ahead,0.999419628742281
Historical Average,2017/2018,64,HHS Region 3,2 wk ahead,0.000160418055272459
Subtype Historical Average,2017/2018,64,HHS Region 3,2 wk ahead,0.999839581944728
Historical Average,2010/2011,65,HHS Region 3,2 wk ahead,2.05114763177886e-05
Subtype Historical Average,2010/2011,65,HHS Region 3,2 wk ahead,0.999979488523682
Historical Average,2011/2012,65,HHS Region 3,2 wk ahead,4.341181358913e-05
Subtype Historical Average,2011/2012,65,HHS Region 3,2 wk ahead,0.999956588186411
Historical Average,2012/2013,65,HHS Region 3,2 wk ahead,4.51511325733748e-05
Subtype Historical Average,2012/2013,65,HHS Region 3,2 wk ahead,0.999954848867427
Historical Average,2013/2014,65,HHS Region 3,2 wk ahead,4.48972649805737e-05
Subtype Historical Average,2013/2014,65,HHS Region 3,2 wk ahead,0.999955102735019
Historical Average,2014/2015,65,HHS Region 3,2 wk ahead,5.4030603339278e-05
Subtype Historical Average,2014/2015,65,HHS Region 3,2 wk ahead,0.999945969396661
Historical Average,2015/2016,65,HHS Region 3,2 wk ahead,3.61327109976257e-05
Subtype Historical Average,2015/2016,65,HHS Region 3,2 wk ahead,0.999963867289002
Historical Average,2016/2017,65,HHS Region 3,2 wk ahead,2.16572258936657e-05
Subtype Historical Average,2016/2017,65,HHS Region 3,2 wk ahead,0.999978342774106
Historical Average,2017/2018,65,HHS Region 3,2 wk ahead,1.40563200411161e-05
Subtype Historical Average,2017/2018,65,HHS Region 3,2 wk ahead,0.999985943679959
Historical Average,2010/2011,66,HHS Region 3,2 wk ahead,0.00320921242307588
Subtype Historical Average,2010/2011,66,HHS Region 3,2 wk ahead,0.996790787576924
Historical Average,2011/2012,66,HHS Region 3,2 wk ahead,0.000142803185888923
Subtype Historical Average,2011/2012,66,HHS Region 3,2 wk ahead,0.999857196814111
Historical Average,2012/2013,66,HHS Region 3,2 wk ahead,0.000275273122764681
Subtype Historical Average,2012/2013,66,HHS Region 3,2 wk ahead,0.999724726877235
Historical Average,2013/2014,66,HHS Region 3,2 wk ahead,0.999098972824838
Subtype Historical Average,2013/2014,66,HHS Region 3,2 wk ahead,0.000901027175162498
Historical Average,2014/2015,66,HHS Region 3,2 wk ahead,0.817098442285859
Subtype Historical Average,2014/2015,66,HHS Region 3,2 wk ahead,0.18290155771414
Historical Average,2015/2016,66,HHS Region 3,2 wk ahead,0.998002143368608
Subtype Historical Average,2015/2016,66,HHS Region 3,2 wk ahead,0.00199785663139166
Historical Average,2016/2017,66,HHS Region 3,2 wk ahead,0.000553560187063416
Subtype Historical Average,2016/2017,66,HHS Region 3,2 wk ahead,0.999446439812937
Historical Average,2017/2018,66,HHS Region 3,2 wk ahead,0.000157705030464088
Subtype Historical Average,2017/2018,66,HHS Region 3,2 wk ahead,0.999842294969536
Historical Average,2010/2011,67,HHS Region 3,2 wk ahead,3.90881135026497e-05
Subtype Historical Average,2010/2011,67,HHS Region 3,2 wk ahead,0.999960911886497
Historical Average,2011/2012,67,HHS Region 3,2 wk ahead,5.27529864850286e-05
Subtype Historical Average,2011/2012,67,HHS Region 3,2 wk ahead,0.999947247013515
Historical Average,2012/2013,67,HHS Region 3,2 wk ahead,6.68407380566807e-05
Subtype Historical Average,2012/2013,67,HHS Region 3,2 wk ahead,0.999933159261943
Historical Average,2013/2014,67,HHS Region 3,2 wk ahead,0.000164814893278073
Subtype Historical Average,2013/2014,67,HHS Region 3,2 wk ahead,0.999835185106722
Historical Average,2014/2015,67,HHS Region 3,2 wk ahead,3.21785088961164e-05
Subtype Historical Average,2014/2015,67,HHS Region 3,2 wk ahead,0.999967821491104
