"location","target","score","forecast_week","skill","competition_week"
"HHS Region 1","Season peak week",-0.233511907209414,10,0.791748168172878,21
"HHS Region 10","Season peak week",-0.0771050752592216,10,0.925792570601225,21
"HHS Region 2","Season peak week",-0.192804806974113,10,0.824642922977964,21
"HHS Region 3","Season peak week",-0.143528225358789,10,0.866296348316916,21
"HHS Region 4","Season peak week",-0.035292251145394,10,0.965323258201182,21
"HHS Region 5","Season peak week",-0.0625522992748507,10,0.939363933476231,21
"HHS Region 6","Season peak week",-0.197690971360772,10,0.820623410093373,21
"HHS Region 7","Season peak week",-0.0467297498856172,10,0.954345274662786,21
"HHS Region 8","Season peak week",-4.32189163209302,10,0.0132747488362048,21
"HHS Region 9","Season peak week",-0.0885462892260869,10,0.915260743043958,21
"US National","Season peak week",-0.132392597993615,10,0.875997012890759,21
"HHS Region 1","Season peak percentage",-0.111692161685969,10,0.894319520943398,21
"HHS Region 10","Season peak percentage",-0.118008568203811,10,0.888688438118334,21
"HHS Region 2","Season peak percentage",-0.138731951254678,10,0.870461323255215,21
"HHS Region 3","Season peak percentage",-0.0843542034141627,10,0.919105648074268,21
"HHS Region 4","Season peak percentage",-0.0463627284060659,10,0.954695604162788,21
"HHS Region 5","Season peak percentage",-0.0361079151249364,10,0.964536199822074,21
"HHS Region 6","Season peak percentage",-0.184343722859052,10,0.831649897612698,21
"HHS Region 7","Season peak percentage",-4.94874816461236,10,0.00709228174350749,21
"HHS Region 8","Season peak percentage",-0.115516785177329,10,0.890905618102791,21
"HHS Region 9","Season peak percentage",-0.0640730951631717,10,0.937936438408007,21
"US National","Season peak percentage",-0.0581448170591641,10,0.943513300721157,21
"US National","1 wk ahead",-0.209487432073633,10,0.810999831955215,21
"HHS Region 1","1 wk ahead",-0.302457521754949,10,0.738999879010181,21
"HHS Region 2","1 wk ahead",-0.484508455320509,10,0.615999913838921,21
"HHS Region 3","1 wk ahead",-0.798507871197623,10,0.449999921259074,21
"HHS Region 4","1 wk ahead",-0.28501913178462,10,0.751999867082265,21
"HHS Region 5","1 wk ahead",-0.874669191254114,10,0.416999944092489,21
"HHS Region 6","1 wk ahead",-1.88187296099972,10,0.152304577914584,21
"HHS Region 7","1 wk ahead",-1.54177947125858,10,0.213999955638169,21
"HHS Region 8","1 wk ahead",-0.908818922271667,10,0.402999917289815,21
"HHS Region 9","1 wk ahead",-0.191160613239377,10,0.825999910975197,21
"HHS Region 10","1 wk ahead",-1.70925831805446,10,0.180999987268795,21
"US National","2 wk ahead",-0.440056753195608,10,0.643999870995334,21
"HHS Region 1","2 wk ahead",-0.43386476247191,10,0.647999883462364,21
"HHS Region 2","2 wk ahead",-0.675307409348861,10,0.508999925219127,21
"HHS Region 3","2 wk ahead",-0.794073216351333,10,0.451999947024958,21
"HHS Region 4","2 wk ahead",-0.466808892716019,10,0.626999903212022,21
"HHS Region 5","2 wk ahead",-0.818710535486682,10,0.440999941809441,21
"HHS Region 6","2 wk ahead",-1.2755431983142,10,0.279279223008139,21
"HHS Region 7","2 wk ahead",-2.60369039197715,10,0.073999984741262,21
"HHS Region 8","2 wk ahead",-0.928869720546424,10,0.394999918446172,21
"HHS Region 9","2 wk ahead",-1.85789929153692,10,0.155999996910527,21
"HHS Region 10","2 wk ahead",-2.19822500261188,10,0.11100000833143,21
"US National","3 wk ahead",-0.736054866350884,10,0.47899991149055,21
"HHS Region 1","3 wk ahead",-0.657780219756151,10,0.517999905188657,21
"HHS Region 2","3 wk ahead",-0.733969307933788,10,0.479999936230282,21
"HHS Region 3","3 wk ahead",-0.713349980965361,10,0.489999954386933,21
"HHS Region 4","3 wk ahead",-0.534435643046057,10,0.585999909966421,21
"HHS Region 5","3 wk ahead",-0.522561007791556,10,0.592999924210368,21
"HHS Region 6","3 wk ahead",-1.22758286952167,10,0.292999941529923,21
"HHS Region 7","3 wk ahead",-2.67364897361142,10,0.0689999862533698,21
"HHS Region 8","3 wk ahead",-0.772190594705155,10,0.461999904456212,21
"HHS Region 9","3 wk ahead",-1.25176338636297,10,0.286000023394605,21
"HHS Region 10","3 wk ahead",-0.832409383261592,10,0.434999941114864,21
"US National","4 wk ahead",-0.827822250043848,10,0.436999927389266,21
"HHS Region 1","4 wk ahead",-0.616186304797707,10,0.539999910698107,21
"HHS Region 2","4 wk ahead",-0.759287117533446,10,0.467999937068533,21
"HHS Region 3","4 wk ahead",-0.487760414923017,10,0.613999960649956,21
"HHS Region 4","4 wk ahead",-0.586987136590962,10,0.555999915566176,21
"HHS Region 5","4 wk ahead",-0.338273978646115,10,0.712999914384196,21
"HHS Region 6","4 wk ahead",-1.00785811310676,10,0.364999931486908,21
"HHS Region 7","4 wk ahead",-1.22417564933352,10,0.293999959519123,21
"HHS Region 8","4 wk ahead",-1.37042121587995,10,0.253999948205254,21
"HHS Region 9","4 wk ahead",-1.74669794808019,10,0.174348702453821,21
"HHS Region 10","4 wk ahead",-0.358104610925521,10,0.698999948150143,21
"HHS Region 1","Season peak week",-0.202243658082892,11,0.816895860411744,22
"HHS Region 10","Season peak week",-0.0774682370835688,11,0.925456419124705,22
"HHS Region 2","Season peak week",-0.169838826110098,11,0.843800804295187,22
"HHS Region 3","Season peak week",-0.0881868037953187,11,0.915589825092994,22
"HHS Region 4","Season peak week",-0.032079386876284,11,0.968429698418803,22
"HHS Region 5","Season peak week",-0.0755223641301312,11,0.927258992961327,22
"HHS Region 6","Season peak week",-0.128769757603641,11,0.879176365917427,22
"HHS Region 7","Season peak week",-0.0537673455841531,11,0.947652556408419,22
"HHS Region 8","Season peak week",-0.0751902442022991,11,0.927567005296837,22
"HHS Region 9","Season peak week",-0.122666056664746,11,0.884559005828754,22
"US National","Season peak week",-0.0896251656565191,11,0.914273822279093,22
"HHS Region 1","Season peak percentage",-0.109448177642305,11,0.896328613020555,22
"HHS Region 10","Season peak percentage",-0.123760312215844,11,0.883591601616597,22
"HHS Region 2","Season peak percentage",-0.121302161315527,11,0.885766274850067,22
"HHS Region 3","Season peak percentage",-0.0558502311738264,11,0.945680758781962,22
"HHS Region 4","Season peak percentage",-0.0453340425077327,11,0.955678191368145,22
"HHS Region 5","Season peak percentage",-0.0618002247685502,11,0.940070670869013,22
"HHS Region 6","Season peak percentage",-0.121935764395893,11,0.885205228368997,22
"HHS Region 7","Season peak percentage",-4.94339924836602,11,0.0071303194039881,22
"HHS Region 8","Season peak percentage",-0.0735308256885853,11,0.929107504971475,22
"HHS Region 9","Season peak percentage",-0.0723329306965397,11,0.930221145077537,22
"US National","Season peak percentage",-0.04211110205962,11,0.958763254082721,22
"US National","1 wk ahead",-0.484508515148411,11,0.615999876984939,22
"HHS Region 1","1 wk ahead",-0.299754837050294,11,0.740999864127108,22
"HHS Region 2","1 wk ahead",-0.487760508456342,11,0.6139999032205,22
"HHS Region 3","1 wk ahead",-0.329894072291664,11,0.718999891409026,22
"HHS Region 4","1 wk ahead",-0.218156176441384,11,0.803999866022888,22
"HHS Region 5","1 wk ahead",-0.18753529069842,11,0.828999861680053,22
"HHS Region 6","1 wk ahead",-1.06131670640093,11,0.345999929943134,22
"HHS Region 7","1 wk ahead",-1.1425643836977,11,0.318999933807376,22
"HHS Region 8","1 wk ahead",-0.576253636001027,11,0.561999883715141,22
"HHS Region 9","1 wk ahead",-0.293029847026548,11,0.745999874486875,22
"HHS Region 10","1 wk ahead",-0.999672468653266,11,0.367999952954861,22
"US National","2 wk ahead",-0.972861260892551,11,0.377999932893665,22
"HHS Region 1","2 wk ahead",-0.470003816528066,11,0.624999882948554,22
"HHS Region 2","2 wk ahead",-0.707246239656891,11,0.492999933584305,22
"HHS Region 3","2 wk ahead",-0.465215231412549,11,0.627999925331677,22
"HHS Region 4","2 wk ahead",-0.373966604000591,11,0.687999887889172,22
"HHS Region 5","2 wk ahead",-0.275753645195194,11,0.758999891001014,22
"HHS Region 6","2 wk ahead",-0.999672541769655,11,0.367999926048034,22
"HHS Region 7","2 wk ahead",-1.44816997021262,11,0.234999951736963,22
"HHS Region 8","2 wk ahead",-0.653926674361891,11,0.519999892383293,22
"HHS Region 9","2 wk ahead",-0.529329161759131,11,0.588999960873568,22
"HHS Region 10","2 wk ahead",-0.627359588797339,11,0.533999920553944,22
"US National","3 wk ahead",-1.02443304607172,11,0.358999944147553,22
"HHS Region 1","3 wk ahead",-0.468405078871287,11,0.62599989296074,22
"HHS Region 2","3 wk ahead",-0.725670509045913,11,0.483999933798287,22
"HHS Region 3","3 wk ahead",-0.360969949926191,11,0.696999943051912,22
"HHS Region 4","3 wk ahead",-0.433864742499078,11,0.647999896404757,22
