"location","target","score","forecast_week","skill","competition_week"
"HHS Region 6","Season peak week",-1.33538100594664,49,0.263057929724596,8
"HHS Region 7","Season onset",-0.209487224866724,49,0.811,8
"HHS Region 7","Season peak week",-4.06617368525541,49,0.0171428571428571,8
"HHS Region 8","Season onset",0,49,1,8
"HHS Region 8","Season peak week",-2.72912290023745,49,0.0652765185856755,8
"HHS Region 9","Season onset",-10,49,4.53999297624849e-05,8
"HHS Region 9","Season peak week",-2.09109215889981,49,0.123552123552124,8
"US National","Season onset",-0.161343150408763,49,0.851,8
"US National","Season peak week",-1.67585235533311,49,0.18714859437751,8
"HHS Region 1","Season peak percentage",-2.67364877438488,49,0.069,8
"HHS Region 10","Season peak percentage",-1.2801341652915,49,0.278,8
"HHS Region 2","Season peak percentage",-1.50507789710986,49,0.222,8
"HHS Region 3","Season peak percentage",-1.55116900431012,49,0.212,8
"HHS Region 4","Season peak percentage",-1.66600826392249,49,0.189,8
"HHS Region 5","Season peak percentage",-0.744440474947496,49,0.475,8
"HHS Region 6","Season peak percentage",-2.79688141480883,49,0.061,8
"HHS Region 7","Season peak percentage",-1.95192822138088,49,0.142,8
"HHS Region 8","Season peak percentage",-1.6194882482876,49,0.198,8
"HHS Region 9","Season peak percentage",-2.07147337203066,49,0.126,8
"US National","Season peak percentage",-1.3130438993803,49,0.269,8
"US National","1 wk ahead",-0.0725706928348355,49,0.93,8
"HHS Region 1","1 wk ahead",-0.289016295464918,49,0.749,8
"HHS Region 2","1 wk ahead",-0.398986142010455,49,0.671,8
"HHS Region 3","1 wk ahead",-0.133531392624523,49,0.875,8
"HHS Region 4","1 wk ahead",-0.236988958136263,49,0.789,8
"HHS Region 5","1 wk ahead",-0.0202027073175195,49,0.98,8
"HHS Region 6","1 wk ahead",-0.596020469829223,49,0.551,8
"HHS Region 7","1 wk ahead",-0.349557476169868,49,0.705,8
"HHS Region 8","1 wk ahead",-1.25526609871349,49,0.285,8
"HHS Region 9","1 wk ahead",-0.166054584330083,49,0.847,8
"HHS Region 10","1 wk ahead",-0.154317360384357,49,0.857,8
"US National","2 wk ahead",-0.407968238326283,49,0.665,8
"HHS Region 1","2 wk ahead",-0.473208760194684,49,0.623,8
"HHS Region 2","2 wk ahead",-0.823255865906966,49,0.439,8
"HHS Region 3","2 wk ahead",-0.262664309476493,49,0.769,8
"HHS Region 4","2 wk ahead",-0.543004522130226,49,0.581,8
"HHS Region 5","2 wk ahead",-0.447850824604602,49,0.639,8
"HHS Region 6","2 wk ahead",-1.32050662058189,49,0.267,8
"HHS Region 7","2 wk ahead",-0.665532013526972,49,0.514,8
"HHS Region 8","2 wk ahead",-1.62455155024415,49,0.197,8
"HHS Region 9","2 wk ahead",-0.260066905418808,49,0.771,8
"HHS Region 10","2 wk ahead",-0.438504962186365,49,0.645,8
"US National","3 wk ahead",-1.75446368448436,49,0.173,8
"HHS Region 1","3 wk ahead",-0.691149177897272,49,0.501,8
"HHS Region 2","3 wk ahead",-1.1679623668029,49,0.311,8
"HHS Region 3","3 wk ahead",-0.627359440021942,49,0.534,8
"HHS Region 4","3 wk ahead",-1.06711362160874,49,0.344,8
"HHS Region 5","3 wk ahead",-1.98777435315401,49,0.137,8
"HHS Region 6","3 wk ahead",-2.03255795578099,49,0.131,8
"HHS Region 7","3 wk ahead",-1.75446368448436,49,0.173,8
"HHS Region 8","3 wk ahead",-3.44201937618241,49,0.032,8
"HHS Region 9","3 wk ahead",-0.763569644856491,49,0.466,8
"HHS Region 10","3 wk ahead",-0.520875959619492,49,0.594,8
"US National","4 wk ahead",-0.731888008876376,49,0.481,8
"HHS Region 1","4 wk ahead",-0.787457860031187,49,0.455,8
"HHS Region 2","4 wk ahead",-1.06131650392441,49,0.346,8
"HHS Region 3","4 wk ahead",-0.583396316600826,49,0.558,8
"HHS Region 4","4 wk ahead",-0.898942093539542,49,0.407,8
"HHS Region 5","4 wk ahead",-0.436955775199535,49,0.646,8
"HHS Region 6","4 wk ahead",-1.39432653281715,49,0.248,8
"HHS Region 7","4 wk ahead",-1.21739582465808,49,0.296,8
"HHS Region 8","4 wk ahead",-1.91054300521802,49,0.148,8
"HHS Region 9","4 wk ahead",-1.50507789710986,49,0.222,8
"HHS Region 10","4 wk ahead",-0.752897184965719,49,0.471,8
"HHS Region 1","Season onset",-0.0693500781347932,50,0.933,9
"HHS Region 1","Season peak week",-0.147399731823276,50,0.862948960302458,9
"HHS Region 10","Season onset",-0.281037529733112,50,0.755,9
"HHS Region 10","Season peak week",-3.18635263316264,50,0.0413223140495868,9
"HHS Region 2","Season onset",-0.123298216344494,50,0.884,9
"HHS Region 2","Season peak week",-1.43342843879434,50,0.238489871086556,9
"HHS Region 3","Season onset",-0.185125484126689,50,0.831,9
"HHS Region 3","Season peak week",-1.92623738345661,50,0.145695364238411,9
"HHS Region 4","Season onset",-10,50,4.53999297624849e-05,9
"HHS Region 4","Season peak week",-0.676399323258723,50,0.508444444444444,9
"HHS Region 5","Season onset",-0.244622582991334,50,0.783,9
"HHS Region 5","Season peak week",-2.22600354188626,50,0.10795902285264,9
"HHS Region 6","Season onset",-0.482886255076749,50,0.617,9
"HHS Region 6","Season peak week",-1.43718596841628,50,0.237595419847328,9
"HHS Region 7","Season onset",-0.0460439385014068,50,0.955,9
"HHS Region 7","Season peak week",-4.98848706087324,50,0.0068159688412853,9
"HHS Region 8","Season onset",0,50,1,9
"HHS Region 8","Season peak week",-3.19367197050491,50,0.04102096627165,9
"HHS Region 9","Season onset",0,50,1,9
"HHS Region 9","Season peak week",-1.83896107071235,50,0.158982511923688,9
"US National","Season onset",0,50,1,9
"US National","Season peak week",-1.51102328782738,50,0.220684039087948,9
"HHS Region 1","Season peak percentage",-2.31263542884755,50,0.099,9
"HHS Region 10","Season peak percentage",-1.23787435600162,50,0.29,9
"HHS Region 2","Season peak percentage",-1.3704210119636,50,0.254,9
"HHS Region 3","Season peak percentage",-1.55116900431012,50,0.212,9
"HHS Region 4","Season peak percentage",-1.39836694235416,50,0.247,9
"HHS Region 5","Season peak percentage",-0.725670372265505,50,0.484,9
"HHS Region 6","Season peak percentage",-2.65926003693278,50,0.07,9
"HHS Region 7","Season peak percentage",-2.7333680090865,50,0.065,9
"HHS Region 8","Season peak percentage",-1.4784096500277,50,0.228,9
"HHS Region 9","Season peak percentage",-1.78976146656538,50,0.167,9
"US National","Season peak percentage",-1.07587280169862,50,0.341,9
"US National","1 wk ahead",-0.0747235461959364,50,0.928,9
"HHS Region 1","1 wk ahead",-0.230671817735001,50,0.794,9
"HHS Region 2","1 wk ahead",-0.913793851675568,50,0.401,9
"HHS Region 3","1 wk ahead",-0.150822889734584,50,0.86,9
"HHS Region 4","1 wk ahead",-0.359536176219765,50,0.698,9
"HHS Region 5","1 wk ahead",-0.150822889734584,50,0.86,9
"HHS Region 6","1 wk ahead",-0.95711272639441,50,0.384,9
"HHS Region 7","1 wk ahead",-0.827822083886547,50,0.437,9
"HHS Region 8","1 wk ahead",-1.32802545299591,50,0.265,9
"HHS Region 9","1 wk ahead",-0.208254938820459,50,0.812,9
"HHS Region 10","1 wk ahead",-0.167235919375914,50,0.846,9
"US National","2 wk ahead",-0.869884359059999,50,0.419,9
"HHS Region 1","2 wk ahead",-0.655851395816248,50,0.519,9
"HHS Region 2","2 wk ahead",-1.35867919408692,50,0.257,9
"HHS Region 3","2 wk ahead",-0.470003629245736,50,0.625,9
"HHS Region 4","2 wk ahead",-1.03563748950672,50,0.355,9
"HHS Region 5","2 wk ahead",-1.71479842809193,50,0.18,9
"HHS Region 6","2 wk ahead",-2.04794287462046,50,0.129,9
"HHS Region 7","2 wk ahead",-1.2413285908697,50,0.289,9
"HHS Region 8","2 wk ahead",-2.7646205525906,50,0.063,9
"HHS Region 9","2 wk ahead",-0.727738625329564,50,0.483,9
"HHS Region 10","2 wk ahead",-0.372514007968478,50,0.689,9
"US National","3 wk ahead",-0.457284856837961,50,0.633,9
"HHS Region 1","3 wk ahead",-0.681218609694672,50,0.506,9
"HHS Region 2","3 wk ahead",-1.06131650392441,50,0.346,9
"HHS Region 3","3 wk ahead",-0.525939261576039,50,0.591,9
"HHS Region 4","3 wk ahead",-0.800732391239883,50,0.449,9
"HHS Region 5","3 wk ahead",-0.350976922824095,50,0.704,9
"HHS Region 6","3 wk ahead",-1.32050662058189,50,0.267,9
"HHS Region 7","3 wk ahead",-1.73727128394399,50,0.176,9
"HHS Region 8","3 wk ahead",-1.46967597005894,50,0.23,9
"HHS Region 9","3 wk ahead",-1.50507789710986,50,0.222,9
"HHS Region 10","3 wk ahead",-0.586986984731555,50,0.556,9
"US National","4 wk ahead",-1.1239300966524,50,0.325,9
"HHS Region 1","4 wk ahead",-0.783071888087932,50,0.457,9
"HHS Region 2","4 wk ahead",-1.01335244471729,50,0.363,9
"HHS Region 3","4 wk ahead",-1.25176346816228,50,0.286,9
"HHS Region 4","4 wk ahead",-1.73727128394399,50,0.176,9
"HHS Region 5","4 wk ahead",-0.421594490038048,50,0.656,9
"HHS Region 6","4 wk ahead",-1.34323487165944,50,0.261,9
"HHS Region 7","4 wk ahead",-2.91877123241786,50,0.054,9
"HHS Region 8","4 wk ahead",-0.928869514081015,50,0.395,9
"HHS Region 9","4 wk ahead",-2.1803674602698,50,0.113,9
"HHS Region 10","4 wk ahead",-1.1679623668029,50,0.311,9
"HHS Region 1","Season onset",-0.0151136378100482,51,0.985,10
"HHS Region 1","Season peak week",-0.123388632063112,51,0.883920076117983,10
"HHS Region 10","Season onset",-10,51,4.53999297624849e-05,10
"HHS Region 10","Season peak week",-3.28310942147223,51,0.0375114364135408,10
"HHS Region 2","Season onset",0,51,1,10
"HHS Region 2","Season peak week",-1.38537142612129,51,0.250230840258541,10
"HHS Region 3","Season onset",-0.00803217169726427,51,0.992,10
"HHS Region 3","Season peak week",-1.84241530558043,51,0.158434296365331,10
"HHS Region 4","Season onset",-10,51,4.53999297624849e-05,10
"HHS Region 4","Season peak week",-0.709768061795986,51,0.491758241758241,10
"HHS Region 5","Season onset",-0.00200200267067308,51,0.998,10
"HHS Region 5","Season peak week",-2.64804799091145,51,0.0707892595606184,10
"HHS Region 6","Season onset",-0.321963386262837,51,0.724724724724725,10
"HHS Region 6","Season peak week",-1.46283443824222,51,0.231578947368421,10
"HHS Region 7","Season onset",0,51,1,10
"HHS Region 7","Season peak week",-4.63763737612559,51,0.00968054211035818,10
"HHS Region 8","Season onset",0,51,1,10
"HHS Region 8","Season peak week",-3.41256114031247,51,0.0329566854990583,10
"HHS Region 9","Season onset",0,51,1,10
"HHS Region 9","Season peak week",-1.84346727139356,51,0.158267716535433,10
"US National","Season onset",0,51,1,10
"US National","Season peak week",-1.5255564284534,51,0.2175,10
"HHS Region 1","Season peak percentage",-2.48891467118554,51,0.083,10
"HHS Region 10","Season peak percentage",-1.29098418131557,51,0.275,10
"HHS Region 2","Season peak percentage",-1.50058350752202,51,0.223,10
"HHS Region 3","Season peak percentage",-2.53830742651512,51,0.0789999999999999,10
"HHS Region 4","Season peak percentage",-1.50058350752202,51,0.223,10
"HHS Region 5","Season peak percentage",-0.61803970807314,51,0.539,10
"HHS Region 6","Season peak percentage",-2.95651156040071,51,0.052,10
"HHS Region 7","Season peak percentage",-2.44184716032755,51,0.0869999999999999,10
"HHS Region 8","Season peak percentage",-1.22758266996507,51,0.293,10
"HHS Region 9","Season peak percentage",-1.32425897020044,51,0.266,10
"US National","Season peak percentage",-0.962334670375562,51,0.382,10
"US National","1 wk ahead",-0.481266821524446,51,0.618,10
"HHS Region 1","1 wk ahead",-0.636766847123838,51,0.529,10
"HHS Region 2","1 wk ahead",-0.748659890490204,51,0.473,10
"HHS Region 3","1 wk ahead",-0.512493680866688,51,0.599,10
"HHS Region 4","1 wk ahead",-0.614336000135655,51,0.541,10
"HHS Region 5","1 wk ahead",-0.335472736288129,51,0.715,10
"HHS Region 6","1 wk ahead",-1.91054300521802,51,0.148,10
"HHS Region 7","1 wk ahead",-1.41058705368894,51,0.244,10
"HHS Region 8","1 wk ahead",-1.59948758158093,51,0.202,10
"HHS Region 9","1 wk ahead",-0.155484902840395,51,0.856,10
"HHS Region 10","1 wk ahead",-0.321583624127462,51,0.725,10
"US National","2 wk ahead",-0.581605805827038,51,0.559,10
"HHS Region 1","2 wk ahead",-0.632993257740198,51,0.531,10
"HHS Region 2","2 wk ahead",-0.901402119380404,51,0.406,10
"HHS Region 3","2 wk ahead",-0.99695863494161,51,0.369,10
"HHS Region 4","2 wk ahead",-1.09661428600544,51,0.334,10
"HHS Region 5","2 wk ahead",-0.482886255076749,51,0.617,10
"HHS Region 6","2 wk ahead",-1.17341350175081,51,0.309309309309309,10
"HHS Region 7","2 wk ahead",-1.69826912614072,51,0.183,10
"HHS Region 8","2 wk ahead",-0.816445396904439,51,0.442,10
"HHS Region 9","2 wk ahead",-0.994252273343867,51,0.37,10
"HHS Region 10","2 wk ahead",-0.381260419411347,51,0.683,10
"US National","3 wk ahead",-1.73160554640831,51,0.177,10
"HHS Region 1","3 wk ahead",-0.723606388044654,51,0.485,10
"HHS Region 2","3 wk ahead",-1.18090753139494,51,0.307,10
"HHS Region 3","3 wk ahead",-2.5133061243097,51,0.081,10
"HHS Region 4","3 wk ahead",-2.52572864430826,51,0.08,10
"HHS Region 5","3 wk ahead",-0.811930716549912,51,0.444,10
"HHS Region 6","3 wk ahead",-1.25878104082093,51,0.284,10
"HHS Region 7","3 wk ahead",-2.81341071676004,51,0.06,10
"HHS Region 8","3 wk ahead",-1.1679623668029,51,0.311,10
"HHS Region 9","3 wk ahead",-1.93794197940614,51,0.144,10
"HHS Region 10","3 wk ahead",-0.926341067727656,51,0.396,10
"US National","4 wk ahead",-1.63475572041839,51,0.195,10
"HHS Region 1","4 wk ahead",-0.84863208340034,51,0.428,10
"HHS Region 2","4 wk ahead",-1.07587280169862,51,0.341,10
"HHS Region 3","4 wk ahead",-2.86470401114759,51,0.057,10
"HHS Region 4","4 wk ahead",-2.44184716032755,51,0.087,10
"HHS Region 5","4 wk ahead",-0.715392789507265,51,0.489,10
"HHS Region 6","4 wk ahead",-1.38030033717968,51,0.251503006012024,10
"HHS Region 7","4 wk ahead",-2.67364877438488,51,0.069,10
"HHS Region 8","4 wk ahead",-1.69281952137315,51,0.184,10
"HHS Region 9","4 wk ahead",-2.84731226843572,51,0.058,10
"HHS Region 10","4 wk ahead",-1.3704210119636,51,0.254,10
"HHS Region 1","Season onset",0,52,1,11
"HHS Region 1","Season peak week",-0.126183421068274,52,0.881453154875717,11
"HHS Region 10","Season onset",0,52,1,11
"HHS Region 10","Season peak week",-3.0162745458543,52,0.0489833641404807,11
"HHS Region 2","Season onset",0,52,1,11
"HHS Region 2","Season peak week",-1.28222500122568,52,0.27741935483871,11
"HHS Region 3","Season onset",0,52,1,11
"HHS Region 3","Season peak week",-1.94872573045548,52,0.142455482661668,11
"HHS Region 4","Season onset",-10,52,4.53999297624849e-05,11
"HHS Region 4","Season peak week",-0.735990477175533,52,0.479030754892824,11
"HHS Region 5","Season onset",0,52,1,11
"HHS Region 5","Season peak week",-4.17524160570155,52,0.0153714773697695,11
"HHS Region 6","Season onset",-0.0534007767271153,52,0.948,11
"HHS Region 6","Season peak week",-1.55741672768322,52,0.210679611650486,11
"HHS Region 7","Season onset",0,52,1,11
"HHS Region 7","Season peak week",-4.37624069760684,52,0.0125725338491296,11
"HHS Region 8","Season onset",0,52,1,11
"HHS Region 8","Season peak week",-3.88623888827243,52,0.0205223880597015,11
"HHS Region 9","Season onset",0,52,1,11
"HHS Region 9","Season peak week",-1.5952755986216,52,0.202852614896989,11
"US National","Season onset",0,52,1,11
"US National","Season peak week",-1.58966932711168,52,0.203993055555555,11
"HHS Region 1","Season peak percentage",-2.86470401114759,52,0.057,11
"HHS Region 10","Season peak percentage",-1.30563645810244,52,0.271,11
"HHS Region 2","Season peak percentage",-1.42711635564015,52,0.24,11
"HHS Region 3","Season peak percentage",-2.00991547903123,52,0.134,11
"HHS Region 4","Season peak percentage",-1.57021719928082,52,0.208,11
"HHS Region 5","Season peak percentage",-0.770028224895903,52,0.463,11
"HHS Region 6","Season peak percentage",-2.29263476214088,52,0.101,11
"HHS Region 7","Season peak percentage",-2.09557092360972,52,0.123,11
"HHS Region 8","Season peak percentage",-0.691149177897272,52,0.501,11
"HHS Region 9","Season peak percentage",-1.16475209117265,52,0.312,11
"US National","Season peak percentage",-1.13631415585212,52,0.321,11
"US National","1 wk ahead",-1.4784096500277,52,0.228,11
"HHS Region 1","1 wk ahead",-0.313341819232359,52,0.731,11
"HHS Region 2","1 wk ahead",-0.569161200778954,52,0.566,11
"HHS Region 3","1 wk ahead",-0.283690051182243,52,0.753,11
"HHS Region 4","1 wk ahead",-1.46533756846034,52,0.231,11
"HHS Region 5","1 wk ahead",-2.99573227355399,52,0.05,11
"HHS Region 6","1 wk ahead",-1.29098418131557,52,0.275,11
"HHS Region 7","1 wk ahead",-1.94491064872223,52,0.143,11
"HHS Region 8","1 wk ahead",-0.921303273697699,52,0.398,11
"HHS Region 9","1 wk ahead",-0.134674903326602,52,0.874,11
"HHS Region 10","1 wk ahead",-0.261364764134408,52,0.77,11
"US National","2 wk ahead",-4.3428059215206,52,0.013,11
"HHS Region 1","2 wk ahead",-0.514164525031505,52,0.598,11
"HHS Region 2","2 wk ahead",-1.10563690360507,52,0.331,11
"HHS Region 3","2 wk ahead",-2.3434070875143,52,0.096,11
"HHS Region 4","2 wk ahead",-3.9633162998157,52,0.019,11
"HHS Region 5","2 wk ahead",-3.07911388249304,52,0.046,11
"HHS Region 6","2 wk ahead",-1.83584656774161,52,0.159478435305918,11
"HHS Region 7","2 wk ahead",-2.83021783507642,52,0.059,11
"HHS Region 8","2 wk ahead",-1.73727128394399,52,0.176,11
"HHS Region 9","2 wk ahead",-1.77195684193188,52,0.17,11
"HHS Region 10","2 wk ahead",-1.26940060964839,52,0.281,11
"US National","3 wk ahead",-3.44201937618241,52,0.032,11
"HHS Region 1","3 wk ahead",-0.898942093539542,52,0.407,11
"HHS Region 2","3 wk ahead",-1.0300194972025,52,0.357,11
"HHS Region 3","3 wk ahead",-2.90042209374967,52,0.055,11
"HHS Region 4","3 wk ahead",-3.32423634052603,52,0.036,11
"HHS Region 5","3 wk ahead",-2.00248050054371,52,0.135,11
"HHS Region 6","3 wk ahead",-1.54345860425241,52,0.213640922768305,11
"HHS Region 7","3 wk ahead",-2.37515578582888,52,0.093,11
"HHS Region 8","3 wk ahead",-2.3434070875143,52,0.096,11
"HHS Region 9","3 wk ahead",-2.7333680090865,52,0.065,11
"HHS Region 10","3 wk ahead",-1.70374859190534,52,0.182,11
"US National","4 wk ahead",-2.46510402249182,52,0.085,11
"HHS Region 1","4 wk ahead",-1.43969513784701,52,0.237,11
"HHS Region 2","4 wk ahead",-1.23787435600162,52,0.29,11
"HHS Region 3","4 wk ahead",-3.10109278921182,52,0.045,11
"HHS Region 4","4 wk ahead",-2.25379492882461,52,0.105,11
"HHS Region 5","4 wk ahead",-1.44392347395653,52,0.236,11
"HHS Region 6","4 wk ahead",-1.84115222455763,52,0.15863453815261,11
"HHS Region 7","4 wk ahead",-2.1119647333854,52,0.121,11
"HHS Region 8","4 wk ahead",-1.80788885115794,52,0.164,11
"HHS Region 9","4 wk ahead",-2.46510402249182,52,0.085,11
"HHS Region 10","4 wk ahead",-1.30195321268614,52,0.272,11
"HHS Region 1","Season onset",0,1,1,12
"HHS Region 1","Season peak week",-0.124088451824241,1,0.883301707779886,12
"HHS Region 10","Season onset",0,1,1,12
"HHS Region 10","Season peak week",-2.99016122850453,1,0.0502793296089386,12
"HHS Region 2","Season onset",0,1,1,12
"HHS Region 2","Season peak week",-1.3328056761689,1,0.263736263736264,12
"HHS Region 3","Season onset",0,1,1,12
"HHS Region 3","Season peak week",-1.9831104327414,1,0.137640449438203,12
"HHS Region 4","Season onset",0,1,1,12
"HHS Region 4","Season peak week",-0.664471380583278,1,0.514545454545455,12
"HHS Region 5","Season onset",0,1,1,12
"HHS Region 5","Season peak week",-2.53673171765259,1,0.0791245791245791,12
"HHS Region 6","Season onset",0,1,1,12
"HHS Region 6","Season peak week",-1.5002714930386,1,0.223069590085796,12
"HHS Region 7","Season onset",0,1,1,12
"HHS Region 7","Season peak week",-4.5442614329011,1,0.0106280193236715,12
"HHS Region 8","Season peak week",-3.28278915061186,1,0.0375234521575984,12
"HHS Region 9","Season onset",0,1,1,12
"HHS Region 9","Season peak week",-1.3523392633544,1,0.25863453815261,12
"US National","Season onset",0,1,1,12
"US National","Season peak week",-1.40169244123101,1,0.246179966044143,12
"HHS Region 1","Season peak percentage",-3.57555076880693,1,0.028,12
"HHS Region 10","Season peak percentage",-1.13010295575948,1,0.323,12
"HHS Region 2","Season peak percentage",-1.22417551164346,1,0.294,12
"HHS Region 3","Season peak percentage",-1.68739945390381,1,0.185,12
"HHS Region 4","Season peak percentage",-1.2623083813389,1,0.283,12
"HHS Region 5","Season peak percentage",-0.161343150408763,1,0.851,12
"HHS Region 6","Season peak percentage",-2.84731226843572,1,0.058,12
"HHS Region 7","Season peak percentage",-2.13707065451647,1,0.118,12
"HHS Region 8","Season peak percentage",-1.13010295575948,1,0.323,12
"HHS Region 9","Season peak percentage",-0.738144546490681,1,0.478,12
"US National","Season peak percentage",-0.872273846457381,1,0.418,12
"US National","1 wk ahead",-0.403467105445491,1,0.668,12
"HHS Region 1","1 wk ahead",-0.532730459154041,1,0.587,12
"HHS Region 2","1 wk ahead",-1.05843049903528,1,0.347,12
"HHS Region 3","1 wk ahead",-0.962334670375562,1,0.382,12
"HHS Region 4","1 wk ahead",-0.823255865906966,1,0.439,12
"HHS Region 5","1 wk ahead",-0.452556715642015,1,0.636,12
"HHS Region 6","1 wk ahead",-1.29828348379718,1,0.273,12
"HHS Region 7","1 wk ahead",-1.9241486572738,1,0.146,12
"HHS Region 8","1 wk ahead",-0.592397277459802,1,0.553,12
"HHS Region 9","1 wk ahead",-0.13010868534702,1,0.878,12
"HHS Region 10","1 wk ahead",-0.345311185288417,1,0.708,12
"US National","2 wk ahead",-1.65548185093551,1,0.191,12
"HHS Region 1","2 wk ahead",-1.05555279920766,1,0.348,12
"HHS Region 2","2 wk ahead",-0.970219073899711,1,0.379,12
"HHS Region 3","2 wk ahead",-2.55104645229255,1,0.078,12
"HHS Region 4","2 wk ahead",-2.47693848013882,1,0.084,12
"HHS Region 5","2 wk ahead",-0.463624022281697,1,0.629,12
"HHS Region 6","2 wk ahead",-1.11474167059799,1,0.328,12
"HHS Region 7","2 wk ahead",-2.71810053695571,1,0.066,12
"HHS Region 8","2 wk ahead",-2.12863178587061,1,0.119,12
"HHS Region 9","2 wk ahead",-2.28278246569787,1,0.102,12
"HHS Region 10","2 wk ahead",-1.58963528513792,1,0.204,12
"US National","3 wk ahead",-1.07587280169862,1,0.341,12
"HHS Region 1","3 wk ahead",-1.65548185093551,1,0.191,12
"HHS Region 2","3 wk ahead",-1.04696905551627,1,0.351,12
"HHS Region 3","3 wk ahead",-2.28278246569787,1,0.102,12
"HHS Region 4","3 wk ahead",-1.33941077522104,1,0.262,12
"HHS Region 5","3 wk ahead",-0.527632742082372,1,0.59,12
"HHS Region 6","3 wk ahead",-1.74196880472504,1,0.175175175175175,12
"HHS Region 7","3 wk ahead",-2.46510402249182,1,0.085,12
"HHS Region 8","3 wk ahead",-1.74869997976761,1,0.174,12
"HHS Region 9","3 wk ahead",-2.24431618487007,1,0.106,12
"HHS Region 10","3 wk ahead",-1.30563645810244,1,0.271,12
"US National","4 wk ahead",-0.827822083886547,1,0.437,12
"HHS Region 1","4 wk ahead",-3.01593498087151,1,0.049,12
"HHS Region 2","4 wk ahead",-1.14570389620196,1,0.318,12
"HHS Region 3","4 wk ahead",-2.55104645229255,1,0.078,12
"HHS Region 4","4 wk ahead",-1.14256417619729,1,0.319,12
"HHS Region 5","4 wk ahead",-0.567395975254385,1,0.567,12
"HHS Region 6","4 wk ahead",-2.91877123241786,1,0.054,12
"HHS Region 7","4 wk ahead",-1.91054300521802,1,0.148,12
"HHS Region 8","4 wk ahead",-1.26584820804402,1,0.282,12
"HHS Region 9","4 wk ahead",-0.916290731874155,1,0.4,12
"HHS Region 10","4 wk ahead",-1.0106014113454,1,0.364,12
"HHS Region 1","Season onset",0,2,1,13
"HHS Region 1","Season peak week",-0.0999317940386057,2,0.904899135446686,13
"HHS Region 10","Season onset",0,2,1,13
"HHS Region 10","Season peak week",-3.28746861633381,2,0.0373482726423902,13
"HHS Region 2","Season onset",0,2,1,13
"HHS Region 2","Season peak week",-1.32130222237418,2,0.266787658802178,13
"HHS Region 3","Season onset",0,2,1,13
"HHS Region 3","Season peak week",-1.34144379495454,2,0.261467889908257,13
"HHS Region 4","Season peak week",-0.726299387876845,2,0.483695652173914,13
"HHS Region 5","Season onset",0,2,1,13
"HHS Region 5","Season peak week",-2.36862489049826,2,0.0936093609360936,13
"HHS Region 6","Season onset",0,2,1,13
"HHS Region 6","Season peak week",-1.40406383163186,2,0.24559686888454,13
"HHS Region 7","Season onset",0,2,1,13
"HHS Region 7","Season peak week",-4.18395672091179,2,0.0152380952380952,13
"HHS Region 8","Season peak week",-2.92056273017531,2,0.0539033457249071,13
"HHS Region 9","Season onset",0,2,1,13
"HHS Region 9","Season peak week",-0.968170856139803,2,0.379777070063694,13
"US National","Season onset",-10,2,4.53999297624849e-05,13
"US National","Season peak week",-1.60263516511135,2,0.20136518771331,13
"HHS Region 1","Season peak percentage",-4.07454193492592,2,0.017,13
"HHS Region 10","Season peak percentage",-1.2623083813389,2,0.283,13
"HHS Region 2","Season peak percentage",-0.772190387900398,2,0.462,13
"HHS Region 3","Season peak percentage",-0.936493439191674,2,0.392,13
"HHS Region 4","Season peak percentage",-2.03255795578099,2,0.131,13
"HHS Region 5","Season peak percentage",-0.0736465401682986,2,0.929,13
"HHS Region 6","Season peak percentage",-3.12356564506388,2,0.044,13
"HHS Region 7","Season peak percentage",-1.4740332754279,2,0.229,13
"HHS Region 8","Season peak percentage",-1.48722027970985,2,0.226,13
"HHS Region 9","Season peak percentage",-0.360969868221613,2,0.697,13
"US National","Season peak percentage",-1.30563645810244,2,0.271,13
"US National","1 wk ahead",-0.154317360384357,2,0.857,13
"HHS Region 1","1 wk ahead",-0.479650006297541,2,0.619,13
"HHS Region 2","1 wk ahead",-0.71743987312899,2,0.488,13
"HHS Region 3","1 wk ahead",-0.218156009803171,2,0.804,13
"HHS Region 4","1 wk ahead",-0.244622582991334,2,0.783,13
"HHS Region 5","1 wk ahead",-0.0877389143080067,2,0.916,13
"HHS Region 6","1 wk ahead",-1.21739582465808,2,0.296,13
"HHS Region 7","1 wk ahead",-0.802962046567152,2,0.448,13
"HHS Region 8","1 wk ahead",-0.507497833673316,2,0.602,13
"HHS Region 9","1 wk ahead",-0.414001439130451,2,0.661,13
"HHS Region 10","1 wk ahead",-0.301105092783922,2,0.74,13
"US National","2 wk ahead",-0.379797361359587,2,0.684,13
"HHS Region 1","2 wk ahead",-2.16282315061889,2,0.115,13
"HHS Region 2","2 wk ahead",-0.99695863494161,2,0.369,13
"HHS Region 3","2 wk ahead",-1.46101790731583,2,0.232,13
"HHS Region 4","2 wk ahead",-0.638658995275876,2,0.528,13
"HHS Region 5","2 wk ahead",-0.208254938820459,2,0.812,13
"HHS Region 6","2 wk ahead",-2.19722457733622,2,0.111111111111111,13
"HHS Region 7","2 wk ahead",-1.73160554640831,2,0.177,13
"HHS Region 8","2 wk ahead",-1.23443201181064,2,0.291,13
"HHS Region 9","2 wk ahead",-1.52326021619305,2,0.218,13
"HHS Region 10","2 wk ahead",-1.41881755282545,2,0.242,13
"US National","3 wk ahead",-0.578034373459441,2,0.561,13
