component_model_id,season,Model Week,location,weight
Historical Average,2015/2016,45,Virginia,1.56272491285901e-05
Historical Average,2015/2016,46,Virginia,1.56272491285901e-05
Historical Average,2015/2016,47,Virginia,1.56272491285901e-05
Historical Average,2015/2016,48,Virginia,1.56272491285901e-05
Subtype Historical Average,2015/2016,45,Virginia,0.254394245741598
Subtype Historical Average,2015/2016,46,Virginia,0.254394245741598
Subtype Historical Average,2015/2016,47,Virginia,0.254394245741598
Subtype Historical Average,2015/2016,48,Virginia,0.254394245741598
Dynamic Harmonic Model,2016/2017,45,Virginia,0.82830864086235
Dynamic Harmonic Model,2016/2017,46,Virginia,0.82830864086235
Dynamic Harmonic Model,2016/2017,47,Virginia,0.82830864086235
Dynamic Harmonic Model,2016/2017,48,Virginia,0.82830864086235
Historical Average,2016/2017,45,Virginia,9.46859861280696e-06
Historical Average,2016/2017,46,Virginia,9.46859861280696e-06
Historical Average,2016/2017,47,Virginia,9.46859861280696e-06
Historical Average,2016/2017,48,Virginia,9.46859861280696e-06
Subtype Historical Average,2016/2017,45,Virginia,0.171681890539038
Subtype Historical Average,2016/2017,46,Virginia,0.171681890539038
Subtype Historical Average,2016/2017,47,Virginia,0.171681890539038
Subtype Historical Average,2016/2017,48,Virginia,0.171681890539038
Dynamic Harmonic Model,2017/2018,45,Virginia,0.99999983862555
Dynamic Harmonic Model,2017/2018,46,Virginia,0.99999983862555
Dynamic Harmonic Model,2017/2018,47,Virginia,0.99999983862555
Dynamic Harmonic Model,2017/2018,48,Virginia,0.99999983862555
Historical Average,2017/2018,45,Virginia,1.15847379405608e-09
Historical Average,2017/2018,46,Virginia,1.15847379405608e-09
Historical Average,2017/2018,47,Virginia,1.15847379405608e-09
Historical Average,2017/2018,48,Virginia,1.15847379405608e-09
Subtype Historical Average,2017/2018,45,Virginia,1.6021597601203e-07
Subtype Historical Average,2017/2018,46,Virginia,1.6021597601203e-07
Subtype Historical Average,2017/2018,47,Virginia,1.6021597601203e-07
Subtype Historical Average,2017/2018,48,Virginia,1.6021597601203e-07
Dynamic Harmonic Model,2014/2015,49,Virginia,0.999999920759865
Dynamic Harmonic Model,2014/2015,50,Virginia,0.999999920759865
Dynamic Harmonic Model,2014/2015,51,Virginia,0.999999920759865
Dynamic Harmonic Model,2014/2015,52,Virginia,0.999999920759865
Historical Average,2014/2015,49,Virginia,2.46086596084907e-08
Historical Average,2014/2015,50,Virginia,2.46086596084907e-08
Historical Average,2014/2015,51,Virginia,2.46086596084907e-08
Historical Average,2014/2015,52,Virginia,2.46086596084907e-08
Subtype Historical Average,2014/2015,49,Virginia,5.46314755036624e-08
Subtype Historical Average,2014/2015,50,Virginia,5.46314755036624e-08
Subtype Historical Average,2014/2015,51,Virginia,5.46314755036624e-08
Subtype Historical Average,2014/2015,52,Virginia,5.46314755036624e-08
Dynamic Harmonic Model,2015/2016,49,Virginia,0.999999591091208
Dynamic Harmonic Model,2015/2016,50,Virginia,0.999999591091208
Dynamic Harmonic Model,2015/2016,51,Virginia,0.999999591091208
Dynamic Harmonic Model,2015/2016,52,Virginia,0.999999591091208
Historical Average,2015/2016,49,Virginia,3.27615880015969e-09
Historical Average,2015/2016,50,Virginia,3.27615880015969e-09
Historical Average,2015/2016,51,Virginia,3.27615880015969e-09
Historical Average,2015/2016,52,Virginia,3.27615880015969e-09
Subtype Historical Average,2015/2016,49,Virginia,4.05632633115721e-07
Subtype Historical Average,2015/2016,50,Virginia,4.05632633115721e-07
Subtype Historical Average,2015/2016,51,Virginia,4.05632633115721e-07
Subtype Historical Average,2015/2016,52,Virginia,4.05632633115721e-07
Dynamic Harmonic Model,2016/2017,49,Virginia,0.999999839286854
Dynamic Harmonic Model,2016/2017,50,Virginia,0.999999839286854
Dynamic Harmonic Model,2016/2017,51,Virginia,0.999999839286854
Dynamic Harmonic Model,2016/2017,52,Virginia,0.999999839286854
Historical Average,2016/2017,49,Virginia,3.23831830357824e-09
Historical Average,2016/2017,50,Virginia,3.23831830357824e-09
Historical Average,2016/2017,51,Virginia,3.23831830357824e-09
Historical Average,2016/2017,52,Virginia,3.23831830357824e-09
Subtype Historical Average,2016/2017,49,Virginia,1.57474828141424e-07
Subtype Historical Average,2016/2017,50,Virginia,1.57474828141424e-07
Subtype Historical Average,2016/2017,51,Virginia,1.57474828141424e-07
Subtype Historical Average,2016/2017,52,Virginia,1.57474828141424e-07
Dynamic Harmonic Model,2017/2018,49,Virginia,0.999999901579486
Dynamic Harmonic Model,2017/2018,50,Virginia,0.999999901579486
Dynamic Harmonic Model,2017/2018,51,Virginia,0.999999901579486
Dynamic Harmonic Model,2017/2018,52,Virginia,0.999999901579486
Historical Average,2017/2018,49,Virginia,1.22455713248991e-09
Historical Average,2017/2018,50,Virginia,1.22455713248991e-09
Historical Average,2017/2018,51,Virginia,1.22455713248991e-09
Historical Average,2017/2018,52,Virginia,1.22455713248991e-09
Subtype Historical Average,2017/2018,49,Virginia,9.7195956510755e-08
Subtype Historical Average,2017/2018,50,Virginia,9.7195956510755e-08
Subtype Historical Average,2017/2018,51,Virginia,9.7195956510755e-08
Subtype Historical Average,2017/2018,52,Virginia,9.7195956510755e-08
Dynamic Harmonic Model,2014/2015,53,Virginia,0.999999632081415
Dynamic Harmonic Model,2014/2015,54,Virginia,0.999999632081415
Dynamic Harmonic Model,2014/2015,55,Virginia,0.999999632081415
Dynamic Harmonic Model,2014/2015,56,Virginia,0.999999632081415
Historical Average,2014/2015,53,Virginia,2.48640013033056e-07
Historical Average,2014/2015,54,Virginia,2.48640013033056e-07
Historical Average,2014/2015,55,Virginia,2.48640013033056e-07
Historical Average,2014/2015,56,Virginia,2.48640013033056e-07
Subtype Historical Average,2014/2015,53,Virginia,1.19278572240894e-07
Subtype Historical Average,2014/2015,54,Virginia,1.19278572240894e-07
Subtype Historical Average,2014/2015,55,Virginia,1.19278572240894e-07
Subtype Historical Average,2014/2015,56,Virginia,1.19278572240894e-07
Dynamic Harmonic Model,2015/2016,53,Virginia,0.999998299640392
Dynamic Harmonic Model,2015/2016,54,Virginia,0.999998299640392
Dynamic Harmonic Model,2015/2016,55,Virginia,0.999998299640392
Dynamic Harmonic Model,2015/2016,56,Virginia,0.999998299640392
Historical Average,2015/2016,53,Virginia,1.64715488313339e-06
Historical Average,2015/2016,54,Virginia,1.64715488313339e-06
Historical Average,2015/2016,55,Virginia,1.64715488313339e-06
Historical Average,2015/2016,56,Virginia,1.64715488313339e-06
Subtype Historical Average,2015/2016,53,Virginia,5.32047245090818e-08
Subtype Historical Average,2015/2016,54,Virginia,5.32047245090818e-08
Subtype Historical Average,2015/2016,55,Virginia,5.32047245090818e-08
Subtype Historical Average,2015/2016,56,Virginia,5.32047245090818e-08
Dynamic Harmonic Model,2016/2017,53,Virginia,0.999999947491235
Dynamic Harmonic Model,2016/2017,54,Virginia,0.999999947491235
Dynamic Harmonic Model,2016/2017,55,Virginia,0.999999947491235
Dynamic Harmonic Model,2016/2017,56,Virginia,0.999999947491235
Historical Average,2016/2017,53,Virginia,4.53012184864629e-08
Historical Average,2016/2017,54,Virginia,4.53012184864629e-08
Historical Average,2016/2017,55,Virginia,4.53012184864629e-08
Historical Average,2016/2017,56,Virginia,4.53012184864629e-08
Subtype Historical Average,2016/2017,53,Virginia,7.20754685578258e-09
Subtype Historical Average,2016/2017,54,Virginia,7.20754685578258e-09
Subtype Historical Average,2016/2017,55,Virginia,7.20754685578258e-09
Subtype Historical Average,2016/2017,56,Virginia,7.20754685578258e-09
Dynamic Harmonic Model,2017/2018,53,Virginia,0.99999918115434
Dynamic Harmonic Model,2017/2018,54,Virginia,0.99999918115434
Dynamic Harmonic Model,2017/2018,55,Virginia,0.99999918115434
Dynamic Harmonic Model,2017/2018,56,Virginia,0.99999918115434
Historical Average,2017/2018,53,Virginia,7.05528598547702e-07
Historical Average,2017/2018,54,Virginia,7.05528598547702e-07
Historical Average,2017/2018,55,Virginia,7.05528598547702e-07
Historical Average,2017/2018,56,Virginia,7.05528598547702e-07
Subtype Historical Average,2017/2018,53,Virginia,1.13317061557312e-07
Subtype Historical Average,2017/2018,54,Virginia,1.13317061557312e-07
Subtype Historical Average,2017/2018,55,Virginia,1.13317061557312e-07
Subtype Historical Average,2017/2018,56,Virginia,1.13317061557312e-07
Dynamic Harmonic Model,2014/2015,57,Virginia,0.984246285316355
Dynamic Harmonic Model,2014/2015,58,Virginia,0.984246285316355
Dynamic Harmonic Model,2014/2015,59,Virginia,0.984246285316355
Dynamic Harmonic Model,2014/2015,60,Virginia,0.984246285316355
Historical Average,2014/2015,57,Virginia,0.00642976192777219
Historical Average,2014/2015,58,Virginia,0.00642976192777219
Historical Average,2014/2015,59,Virginia,0.00642976192777219
Historical Average,2014/2015,60,Virginia,0.00642976192777219
Subtype Historical Average,2014/2015,57,Virginia,0.00932395275587228
Subtype Historical Average,2014/2015,58,Virginia,0.00932395275587228
Subtype Historical Average,2014/2015,59,Virginia,0.00932395275587228
Subtype Historical Average,2014/2015,60,Virginia,0.00932395275587228
Dynamic Harmonic Model,2015/2016,57,Virginia,0.999999974788726
Dynamic Harmonic Model,2015/2016,58,Virginia,0.999999974788726
Dynamic Harmonic Model,2015/2016,59,Virginia,0.999999974788726
Dynamic Harmonic Model,2015/2016,60,Virginia,0.999999974788726
Historical Average,2015/2016,57,Virginia,1.64188850499492e-08
Historical Average,2015/2016,58,Virginia,1.64188850499492e-08
Historical Average,2015/2016,59,Virginia,1.64188850499492e-08
Historical Average,2015/2016,60,Virginia,1.64188850499492e-08
Subtype Historical Average,2015/2016,57,Virginia,8.79238866494048e-09
Subtype Historical Average,2015/2016,58,Virginia,8.79238866494048e-09
Subtype Historical Average,2015/2016,59,Virginia,8.79238866494048e-09
Subtype Historical Average,2015/2016,60,Virginia,8.79238866494048e-09
Dynamic Harmonic Model,2016/2017,57,Virginia,0.999997446240465
Dynamic Harmonic Model,2016/2017,58,Virginia,0.999997446240465
Dynamic Harmonic Model,2016/2017,59,Virginia,0.999997446240465
Dynamic Harmonic Model,2016/2017,60,Virginia,0.999997446240465
Historical Average,2016/2017,57,Virginia,2.32058900560182e-06
Historical Average,2016/2017,58,Virginia,2.32058900560182e-06
Historical Average,2016/2017,59,Virginia,2.32058900560182e-06
Historical Average,2016/2017,60,Virginia,2.32058900560182e-06
Subtype Historical Average,2016/2017,57,Virginia,2.33170529324657e-07
Subtype Historical Average,2016/2017,58,Virginia,2.33170529324657e-07
Subtype Historical Average,2016/2017,59,Virginia,2.33170529324657e-07
Subtype Historical Average,2016/2017,60,Virginia,2.33170529324657e-07
Dynamic Harmonic Model,2017/2018,57,Virginia,0.954235725950947
Dynamic Harmonic Model,2017/2018,58,Virginia,0.954235725950947
Dynamic Harmonic Model,2017/2018,59,Virginia,0.954235725950947
Dynamic Harmonic Model,2017/2018,60,Virginia,0.954235725950947
Historical Average,2017/2018,57,Virginia,0.0456497316290174
Historical Average,2017/2018,58,Virginia,0.0456497316290174
Historical Average,2017/2018,59,Virginia,0.0456497316290174
Historical Average,2017/2018,60,Virginia,0.0456497316290174
Subtype Historical Average,2017/2018,57,Virginia,0.000114542420035243
Subtype Historical Average,2017/2018,58,Virginia,0.000114542420035243
Subtype Historical Average,2017/2018,59,Virginia,0.000114542420035243
Subtype Historical Average,2017/2018,60,Virginia,0.000114542420035243
Dynamic Harmonic Model,2014/2015,61,Virginia,0.999999992101998
Dynamic Harmonic Model,2014/2015,62,Virginia,0.999999992101998
Dynamic Harmonic Model,2014/2015,63,Virginia,0.999999992101998
Dynamic Harmonic Model,2014/2015,64,Virginia,0.999999992101998
Historical Average,2014/2015,61,Virginia,4.52829757547811e-09
Historical Average,2014/2015,62,Virginia,4.52829757547811e-09
Historical Average,2014/2015,63,Virginia,4.52829757547811e-09
Historical Average,2014/2015,64,Virginia,4.52829757547811e-09
Subtype Historical Average,2014/2015,61,Virginia,3.369704677993e-09
Subtype Historical Average,2014/2015,62,Virginia,3.369704677993e-09
Subtype Historical Average,2014/2015,63,Virginia,3.369704677993e-09
Subtype Historical Average,2014/2015,64,Virginia,3.369704677993e-09
Dynamic Harmonic Model,2015/2016,61,Virginia,0.999999980415949
Dynamic Harmonic Model,2015/2016,62,Virginia,0.999999980415949
Dynamic Harmonic Model,2015/2016,63,Virginia,0.999999980415949
Dynamic Harmonic Model,2015/2016,64,Virginia,0.999999980415949
Historical Average,2015/2016,61,Virginia,1.368403182966e-08
Historical Average,2015/2016,62,Virginia,1.368403182966e-08
Historical Average,2015/2016,63,Virginia,1.368403182966e-08
Historical Average,2015/2016,64,Virginia,1.368403182966e-08
Subtype Historical Average,2015/2016,61,Virginia,5.90001879994533e-09
Subtype Historical Average,2015/2016,62,Virginia,5.90001879994533e-09
Subtype Historical Average,2015/2016,63,Virginia,5.90001879994533e-09
Subtype Historical Average,2015/2016,64,Virginia,5.90001879994533e-09
Dynamic Harmonic Model,2016/2017,61,Virginia,0.999999989165496
Dynamic Harmonic Model,2016/2017,62,Virginia,0.999999989165496
Dynamic Harmonic Model,2016/2017,63,Virginia,0.999999989165496
Dynamic Harmonic Model,2016/2017,64,Virginia,0.999999989165496
Historical Average,2016/2017,61,Virginia,8.571812163049e-09
Historical Average,2016/2017,62,Virginia,8.571812163049e-09
Historical Average,2016/2017,63,Virginia,8.571812163049e-09
Historical Average,2016/2017,64,Virginia,8.571812163049e-09
Subtype Historical Average,2016/2017,61,Virginia,2.26269160067051e-09
Subtype Historical Average,2016/2017,62,Virginia,2.26269160067051e-09
Subtype Historical Average,2016/2017,63,Virginia,2.26269160067051e-09
Subtype Historical Average,2016/2017,64,Virginia,2.26269160067051e-09
Dynamic Harmonic Model,2017/2018,61,Virginia,0.999999986099358
Dynamic Harmonic Model,2017/2018,62,Virginia,0.999999986099358
Dynamic Harmonic Model,2017/2018,63,Virginia,0.999999986099358
Dynamic Harmonic Model,2017/2018,64,Virginia,0.999999986099358
Historical Average,2017/2018,61,Virginia,1.04286314867272e-08
Historical Average,2017/2018,62,Virginia,1.04286314867272e-08
Historical Average,2017/2018,63,Virginia,1.04286314867272e-08
Historical Average,2017/2018,64,Virginia,1.04286314867272e-08
Subtype Historical Average,2017/2018,61,Virginia,3.47201035447298e-09
Subtype Historical Average,2017/2018,62,Virginia,3.47201035447298e-09
Subtype Historical Average,2017/2018,63,Virginia,3.47201035447298e-09
Subtype Historical Average,2017/2018,64,Virginia,3.47201035447298e-09
Dynamic Harmonic Model,2014/2015,65,Virginia,0.999999988306617
Dynamic Harmonic Model,2014/2015,66,Virginia,0.999999988306617
Dynamic Harmonic Model,2014/2015,67,Virginia,0.999999988306617
Dynamic Harmonic Model,2014/2015,68,Virginia,0.999999988306617
Historical Average,2014/2015,65,Virginia,6.85984328086976e-09
Historical Average,2014/2015,66,Virginia,6.85984328086976e-09
Historical Average,2014/2015,67,Virginia,6.85984328086976e-09
Historical Average,2014/2015,68,Virginia,6.85984328086976e-09
Subtype Historical Average,2014/2015,65,Virginia,4.83353956941263e-09
Subtype Historical Average,2014/2015,66,Virginia,4.83353956941263e-09
Subtype Historical Average,2014/2015,67,Virginia,4.83353956941263e-09
Subtype Historical Average,2014/2015,68,Virginia,4.83353956941263e-09
Dynamic Harmonic Model,2015/2016,65,Virginia,0.999999967342537
Dynamic Harmonic Model,2015/2016,66,Virginia,0.999999967342537
Dynamic Harmonic Model,2015/2016,67,Virginia,0.999999967342537
Dynamic Harmonic Model,2015/2016,68,Virginia,0.999999967342537
Historical Average,2015/2016,65,Virginia,7.34358635036929e-09
Historical Average,2015/2016,66,Virginia,7.34358635036929e-09
Historical Average,2015/2016,67,Virginia,7.34358635036929e-09
Historical Average,2015/2016,68,Virginia,7.34358635036929e-09
Subtype Historical Average,2015/2016,65,Virginia,2.53138769191205e-08
Subtype Historical Average,2015/2016,66,Virginia,2.53138769191205e-08
Subtype Historical Average,2015/2016,67,Virginia,2.53138769191205e-08
Subtype Historical Average,2015/2016,68,Virginia,2.53138769191205e-08
Dynamic Harmonic Model,2016/2017,65,Virginia,0.999999990748874
Dynamic Harmonic Model,2016/2017,66,Virginia,0.999999990748874
Dynamic Harmonic Model,2016/2017,67,Virginia,0.999999990748874
Dynamic Harmonic Model,2016/2017,68,Virginia,0.999999990748874
Historical Average,2016/2017,65,Virginia,1.68255838105428e-09
Historical Average,2016/2017,66,Virginia,1.68255838105428e-09
Historical Average,2016/2017,67,Virginia,1.68255838105428e-09
Historical Average,2016/2017,68,Virginia,1.68255838105428e-09
Subtype Historical Average,2016/2017,65,Virginia,7.56856740924486e-09
Subtype Historical Average,2016/2017,66,Virginia,7.56856740924486e-09
Subtype Historical Average,2016/2017,67,Virginia,7.56856740924486e-09
Subtype Historical Average,2016/2017,68,Virginia,7.56856740924486e-09
Dynamic Harmonic Model,2017/2018,65,Virginia,0.999999981650888
Dynamic Harmonic Model,2017/2018,66,Virginia,0.999999981650888
Dynamic Harmonic Model,2017/2018,67,Virginia,0.999999981650888
Dynamic Harmonic Model,2017/2018,68,Virginia,0.999999981650888
Historical Average,2017/2018,65,Virginia,3.36006764052825e-09
Historical Average,2017/2018,66,Virginia,3.36006764052825e-09
Historical Average,2017/2018,67,Virginia,3.36006764052825e-09
Historical Average,2017/2018,68,Virginia,3.36006764052825e-09
Subtype Historical Average,2017/2018,65,Virginia,1.49890439165698e-08
Subtype Historical Average,2017/2018,66,Virginia,1.49890439165698e-08
Subtype Historical Average,2017/2018,67,Virginia,1.49890439165698e-08
Subtype Historical Average,2017/2018,68,Virginia,1.49890439165698e-08
Dynamic Harmonic Model,2014/2015,69,Virginia,0.999999983653865
Dynamic Harmonic Model,2014/2015,70,Virginia,0.999999983653865
Dynamic Harmonic Model,2014/2015,71,Virginia,0.999999983653865
Dynamic Harmonic Model,2014/2015,72,Virginia,0.999999983653865
Historical Average,2014/2015,69,Virginia,9.41519070484642e-09
Historical Average,2014/2015,70,Virginia,9.41519070484642e-09
Historical Average,2014/2015,71,Virginia,9.41519070484642e-09
Historical Average,2014/2015,72,Virginia,9.41519070484642e-09
Subtype Historical Average,2014/2015,69,Virginia,6.93094459025908e-09
Subtype Historical Average,2014/2015,70,Virginia,6.93094459025908e-09
Subtype Historical Average,2014/2015,71,Virginia,6.93094459025908e-09
Subtype Historical Average,2014/2015,72,Virginia,6.93094459025908e-09
Dynamic Harmonic Model,2015/2016,69,Virginia,0.99999995559253
Dynamic Harmonic Model,2015/2016,70,Virginia,0.99999995559253
Dynamic Harmonic Model,2015/2016,71,Virginia,0.99999995559253
Dynamic Harmonic Model,2015/2016,72,Virginia,0.99999995559253
Historical Average,2015/2016,69,Virginia,4.27128867369523e-09
Historical Average,2015/2016,70,Virginia,4.27128867369523e-09
Historical Average,2015/2016,71,Virginia,4.27128867369523e-09
Historical Average,2015/2016,72,Virginia,4.27128867369523e-09
Subtype Historical Average,2015/2016,69,Virginia,4.01361815613776e-08
Subtype Historical Average,2015/2016,70,Virginia,4.01361815613776e-08
Subtype Historical Average,2015/2016,71,Virginia,4.01361815613776e-08
Subtype Historical Average,2015/2016,72,Virginia,4.01361815613776e-08
Dynamic Harmonic Model,2016/2017,69,Virginia,0.999999974334417
Dynamic Harmonic Model,2016/2017,70,Virginia,0.999999974334417
Dynamic Harmonic Model,2016/2017,71,Virginia,0.999999974334417
Dynamic Harmonic Model,2016/2017,72,Virginia,0.999999974334417
Historical Average,2016/2017,69,Virginia,1.58449740529537e-09
Historical Average,2016/2017,70,Virginia,1.58449740529537e-09
Historical Average,2016/2017,71,Virginia,1.58449740529537e-09
Historical Average,2016/2017,72,Virginia,1.58449740529537e-09
Subtype Historical Average,2016/2017,69,Virginia,2.40810857439114e-08
Subtype Historical Average,2016/2017,70,Virginia,2.40810857439114e-08
Subtype Historical Average,2016/2017,71,Virginia,2.40810857439114e-08
Subtype Historical Average,2016/2017,72,Virginia,2.40810857439114e-08
Dynamic Harmonic Model,2017/2018,69,Virginia,0.999999975158408
Dynamic Harmonic Model,2017/2018,70,Virginia,0.999999975158408
Dynamic Harmonic Model,2017/2018,71,Virginia,0.999999975158408
Dynamic Harmonic Model,2017/2018,72,Virginia,0.999999975158408
Historical Average,2017/2018,69,Virginia,1.19058966187066e-09
Historical Average,2017/2018,70,Virginia,1.19058966187066e-09
Historical Average,2017/2018,71,Virginia,1.19058966187066e-09
Historical Average,2017/2018,72,Virginia,1.19058966187066e-09
Subtype Historical Average,2017/2018,69,Virginia,2.36510026476984e-08
Subtype Historical Average,2017/2018,70,Virginia,2.36510026476984e-08
Subtype Historical Average,2017/2018,71,Virginia,2.36510026476984e-08
Subtype Historical Average,2017/2018,72,Virginia,2.36510026476984e-08
Dynamic Harmonic Model,2014/2015,40,West Virginia,0.747880646648347
Dynamic Harmonic Model,2014/2015,41,West Virginia,0.747880646648347
Dynamic Harmonic Model,2014/2015,42,West Virginia,0.747880646648347
Dynamic Harmonic Model,2014/2015,43,West Virginia,0.747880646648347
Dynamic Harmonic Model,2014/2015,44,West Virginia,0.747880646648347
Historical Average,2014/2015,40,West Virginia,0.252079404610292
Historical Average,2014/2015,41,West Virginia,0.252079404610292
Historical Average,2014/2015,42,West Virginia,0.252079404610292
Historical Average,2014/2015,43,West Virginia,0.252079404610292
Historical Average,2014/2015,44,West Virginia,0.252079404610292
Subtype Historical Average,2014/2015,40,West Virginia,3.9948741360925e-05
Subtype Historical Average,2014/2015,41,West Virginia,3.9948741360925e-05
Subtype Historical Average,2014/2015,42,West Virginia,3.9948741360925e-05
Subtype Historical Average,2014/2015,43,West Virginia,3.9948741360925e-05
Subtype Historical Average,2014/2015,44,West Virginia,3.9948741360925e-05
Dynamic Harmonic Model,2015/2016,40,West Virginia,0.999990976587044
Dynamic Harmonic Model,2015/2016,41,West Virginia,0.999990976587044
Dynamic Harmonic Model,2015/2016,42,West Virginia,0.999990976587044
Dynamic Harmonic Model,2015/2016,43,West Virginia,0.999990976587044
Dynamic Harmonic Model,2015/2016,44,West Virginia,0.999990976587044
Historical Average,2015/2016,40,West Virginia,8.98279355185117e-06
Historical Average,2015/2016,41,West Virginia,8.98279355185117e-06
Historical Average,2015/2016,42,West Virginia,8.98279355185117e-06
Historical Average,2015/2016,43,West Virginia,8.98279355185117e-06
Historical Average,2015/2016,44,West Virginia,8.98279355185117e-06
Subtype Historical Average,2015/2016,40,West Virginia,4.06194047133201e-08
Subtype Historical Average,2015/2016,41,West Virginia,4.06194047133201e-08
Subtype Historical Average,2015/2016,42,West Virginia,4.06194047133201e-08
Subtype Historical Average,2015/2016,43,West Virginia,4.06194047133201e-08
Subtype Historical Average,2015/2016,44,West Virginia,4.06194047133201e-08
Dynamic Harmonic Model,2016/2017,40,West Virginia,0.998374377119693
Dynamic Harmonic Model,2016/2017,41,West Virginia,0.998374377119693
Dynamic Harmonic Model,2016/2017,42,West Virginia,0.998374377119693
Dynamic Harmonic Model,2016/2017,43,West Virginia,0.998374377119693
Dynamic Harmonic Model,2016/2017,44,West Virginia,0.998374377119693
Historical Average,2016/2017,40,West Virginia,0.00162562088925947
Historical Average,2016/2017,41,West Virginia,0.00162562088925947
Historical Average,2016/2017,42,West Virginia,0.00162562088925947
Historical Average,2016/2017,43,West Virginia,0.00162562088925947
Historical Average,2016/2017,44,West Virginia,0.00162562088925947
Subtype Historical Average,2016/2017,40,West Virginia,1.99104785229962e-09
Subtype Historical Average,2016/2017,41,West Virginia,1.99104785229962e-09
Subtype Historical Average,2016/2017,42,West Virginia,1.99104785229962e-09
Subtype Historical Average,2016/2017,43,West Virginia,1.99104785229962e-09
Subtype Historical Average,2016/2017,44,West Virginia,1.99104785229962e-09
Dynamic Harmonic Model,2017/2018,40,West Virginia,0.997461247351929
Dynamic Harmonic Model,2017/2018,41,West Virginia,0.997461247351929
Dynamic Harmonic Model,2017/2018,42,West Virginia,0.997461247351929
Dynamic Harmonic Model,2017/2018,43,West Virginia,0.997461247351929
Dynamic Harmonic Model,2017/2018,44,West Virginia,0.997461247351929
Historical Average,2017/2018,40,West Virginia,0.00249252419689223
Historical Average,2017/2018,41,West Virginia,0.00249252419689223
Historical Average,2017/2018,42,West Virginia,0.00249252419689223
Historical Average,2017/2018,43,West Virginia,0.00249252419689223
Historical Average,2017/2018,44,West Virginia,0.00249252419689223
Subtype Historical Average,2017/2018,40,West Virginia,4.62284511790176e-05
Subtype Historical Average,2017/2018,41,West Virginia,4.62284511790176e-05
Subtype Historical Average,2017/2018,42,West Virginia,4.62284511790176e-05
Subtype Historical Average,2017/2018,43,West Virginia,4.62284511790176e-05
Subtype Historical Average,2017/2018,44,West Virginia,4.62284511790176e-05
Dynamic Harmonic Model,2014/2015,45,West Virginia,0.40752768941583
Dynamic Harmonic Model,2014/2015,46,West Virginia,0.40752768941583
Dynamic Harmonic Model,2014/2015,47,West Virginia,0.40752768941583
Dynamic Harmonic Model,2014/2015,48,West Virginia,0.40752768941583
Historical Average,2014/2015,45,West Virginia,0.000614987891994718
Historical Average,2014/2015,46,West Virginia,0.000614987891994718
Historical Average,2014/2015,47,West Virginia,0.000614987891994718
Historical Average,2014/2015,48,West Virginia,0.000614987891994718
Subtype Historical Average,2014/2015,45,West Virginia,0.591857322692176
Subtype Historical Average,2014/2015,46,West Virginia,0.591857322692176
Subtype Historical Average,2014/2015,47,West Virginia,0.591857322692176
Subtype Historical Average,2014/2015,48,West Virginia,0.591857322692176
Dynamic Harmonic Model,2015/2016,45,West Virginia,0.806693842255242
Dynamic Harmonic Model,2015/2016,46,West Virginia,0.806693842255242
Dynamic Harmonic Model,2015/2016,47,West Virginia,0.806693842255242
Dynamic Harmonic Model,2015/2016,48,West Virginia,0.806693842255242
Historical Average,2015/2016,45,West Virginia,0.19328772953034
Historical Average,2015/2016,46,West Virginia,0.19328772953034
Historical Average,2015/2016,47,West Virginia,0.19328772953034
Historical Average,2015/2016,48,West Virginia,0.19328772953034
Subtype Historical Average,2015/2016,45,West Virginia,1.84282144180108e-05
Subtype Historical Average,2015/2016,46,West Virginia,1.84282144180108e-05
Subtype Historical Average,2015/2016,47,West Virginia,1.84282144180108e-05
Subtype Historical Average,2015/2016,48,West Virginia,1.84282144180108e-05
Dynamic Harmonic Model,2016/2017,45,West Virginia,0.679235986199693
Dynamic Harmonic Model,2016/2017,46,West Virginia,0.679235986199693
Dynamic Harmonic Model,2016/2017,47,West Virginia,0.679235986199693
Dynamic Harmonic Model,2016/2017,48,West Virginia,0.679235986199693
Historical Average,2016/2017,45,West Virginia,0.320637658606156
Historical Average,2016/2017,46,West Virginia,0.320637658606156
Historical Average,2016/2017,47,West Virginia,0.320637658606156
Historical Average,2016/2017,48,West Virginia,0.320637658606156
Subtype Historical Average,2016/2017,45,West Virginia,0.000126355194150699
Subtype Historical Average,2016/2017,46,West Virginia,0.000126355194150699
Subtype Historical Average,2016/2017,47,West Virginia,0.000126355194150699
Subtype Historical Average,2016/2017,48,West Virginia,0.000126355194150699
Dynamic Harmonic Model,2017/2018,45,West Virginia,0.999967453329692
Dynamic Harmonic Model,2017/2018,46,West Virginia,0.999967453329692
Dynamic Harmonic Model,2017/2018,47,West Virginia,0.999967453329692
Dynamic Harmonic Model,2017/2018,48,West Virginia,0.999967453329692
Historical Average,2017/2018,45,West Virginia,1.24262089097672e-09
Historical Average,2017/2018,46,West Virginia,1.24262089097672e-09
Historical Average,2017/2018,47,West Virginia,1.24262089097672e-09
Historical Average,2017/2018,48,West Virginia,1.24262089097672e-09
Subtype Historical Average,2017/2018,45,West Virginia,3.25454276875906e-05
Subtype Historical Average,2017/2018,46,West Virginia,3.25454276875906e-05
Subtype Historical Average,2017/2018,47,West Virginia,3.25454276875906e-05
Subtype Historical Average,2017/2018,48,West Virginia,3.25454276875906e-05
Dynamic Harmonic Model,2014/2015,49,West Virginia,0.88609145651096
